origin_date,scenario_id,target_variable,horizon,target_end_date,location,type,quantile,value
13/03/2022,A-2022-02-25,inc case,17 wk,09/07/2022,PL,quantile,0.75,NA
13/03/2022,A-2022-02-25,inc case,17 wk,09/07/2022,PL,quantile,0.8,NA
13/03/2022,A-2022-02-25,inc case,17 wk,09/07/2022,PL,quantile,0.85,NA
13/03/2022,A-2022-02-25,inc case,17 wk,09/07/2022,PL,quantile,0.9,NA
13/03/2022,A-2022-02-25,inc case,17 wk,09/07/2022,PL,quantile,0.95,NA
13/03/2022,A-2022-02-25,inc case,17 wk,09/07/2022,PL,quantile,0.975,NA
13/03/2022,A-2022-02-25,inc case,17 wk,09/07/2022,PL,quantile,0.99,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,point,NA,52
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.01,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.025,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.05,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.1,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.15,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.2,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.25,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.3,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.35,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.4,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.45,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.5,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.55,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.6,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.65,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.7,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.75,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.8,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.85,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.9,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.95,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.975,NA
13/03/2022,A-2022-02-25,inc case,18 wk,16/07/2022,PL,quantile,0.99,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,point,NA,29
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.01,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.025,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.05,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.1,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.15,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.2,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.25,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.3,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.35,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.4,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.45,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.5,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.55,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.6,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.65,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.7,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.75,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.8,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.85,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.9,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.95,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.975,NA
13/03/2022,A-2022-02-25,inc case,19 wk,23/07/2022,PL,quantile,0.99,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,point,NA,18
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.01,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.025,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.05,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.1,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.15,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.2,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.25,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.3,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.35,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.4,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.45,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.5,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.55,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.6,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.65,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.7,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.75,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.8,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.85,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.9,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.95,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.975,NA
13/03/2022,A-2022-02-25,inc case,20 wk,30/07/2022,PL,quantile,0.99,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,point,NA,11
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.01,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.025,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.05,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.1,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.15,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.2,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.25,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.3,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.35,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.4,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.45,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.5,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.55,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.6,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.65,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.7,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.75,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.8,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.85,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.9,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.95,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.975,NA
13/03/2022,A-2022-02-25,inc case,21 wk,06/08/2022,PL,quantile,0.99,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,point,NA,8
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.01,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.025,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.05,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.1,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.15,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.2,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.25,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.3,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.35,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.4,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.45,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.5,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.55,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.6,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.65,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.7,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.75,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.8,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.85,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.9,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.95,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.975,NA
13/03/2022,A-2022-02-25,inc case,22 wk,13/08/2022,PL,quantile,0.99,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,point,NA,5
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.01,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.025,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.05,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.1,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.15,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.2,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.25,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.3,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.35,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.4,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.45,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.5,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.55,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.6,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.65,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.7,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.75,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.8,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.85,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.9,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.95,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.975,NA
13/03/2022,A-2022-02-25,inc case,23 wk,20/08/2022,PL,quantile,0.99,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,point,NA,5
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.01,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.025,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.05,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.1,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.15,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.2,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.25,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.3,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.35,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.4,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.45,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.5,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.55,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.6,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.65,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.7,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.75,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.8,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.85,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.9,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.95,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.975,NA
13/03/2022,A-2022-02-25,inc case,24 wk,27/08/2022,PL,quantile,0.99,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,point,NA,4
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.01,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.025,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.05,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.1,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.15,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.2,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.25,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.3,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.35,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.4,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.45,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.5,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.55,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.6,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.65,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.7,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.75,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.8,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.85,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.9,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.95,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.975,NA
13/03/2022,A-2022-02-25,inc case,25 wk,03/09/2022,PL,quantile,0.99,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,point,NA,3
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.01,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.025,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.05,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.1,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.15,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.2,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.25,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.3,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.35,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.4,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.45,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.5,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.55,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.6,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.65,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.7,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.75,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.8,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.85,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.9,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.95,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.975,NA
13/03/2022,A-2022-02-25,inc case,26 wk,10/09/2022,PL,quantile,0.99,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,point,NA,3
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.01,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.025,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.05,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.1,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.15,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.2,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.25,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.3,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.35,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.4,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.45,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.5,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.55,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.6,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.65,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.7,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.75,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.8,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.85,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.9,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.95,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.975,NA
13/03/2022,A-2022-02-25,inc case,27 wk,17/09/2022,PL,quantile,0.99,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,point,NA,4
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.01,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.025,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.05,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.1,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.15,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.2,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.25,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.3,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.35,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.4,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.45,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.5,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.55,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.6,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.65,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.7,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.75,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.8,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.85,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.9,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.95,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.975,NA
13/03/2022,A-2022-02-25,inc case,28 wk,24/09/2022,PL,quantile,0.99,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,point,NA,4
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.01,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.025,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.05,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.1,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.15,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.2,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.25,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.3,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.35,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.4,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.45,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.5,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.55,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.6,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.65,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.7,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.75,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.8,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.85,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.9,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.95,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.975,NA
13/03/2022,A-2022-02-25,inc case,29 wk,01/10/2022,PL,quantile,0.99,NA
13/03/2022,A-2022-02-25,inc case,30 wk,08/10/2022,PL,point,NA,6
13/03/2022,A-2022-02-25,inc case,30 wk,08/10/2022,PL,quantile,0.01,NA
13/03/2022,A-2022-02-25,inc case,30 wk,08/10/2022,PL,quantile,0.025,NA
13/03/2022,A-2022-02-25,inc case,30 wk,08/10/2022,PL,quantile,0.05,NA
13/03/2022,A-2022-02-25,inc case,30 wk,08/10/2022,PL,quantile,0.1,NA
13/03/2022,A-2022-02-25,inc case,30 wk,08/10/2022,PL,quantile,0.15,NA
13/03/2022,A-2022-02-25,inc case,30 wk,08/10/2022,PL,quantile,0.2,NA
13/03/2022,A-2022-02-25,inc case,30 wk,08/10/2022,PL,quantile,0.25,NA
13/03/2022,A-2022-02-25,inc case,30 wk,08/10/2022,PL,quantile,0.3,NA
