origin_date,scenario_id,target_variable,horizon,target_end_date,location,type,quantile,value
2022-03-13,B-2022-02-25,inc death,36 wk,2022-11-19,DK,quantile,0.975,1198.55551921048
2022-03-13,B-2022-02-25,inc death,36 wk,2022-11-19,DK,quantile,0.99,1258.64162236345
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.15,82.2444604649061
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.2,338.289254143854
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.25,350.919391953985
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.3,360.537031181643
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.35,397.056628418839
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.4,422.852787253881
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.45,446.35135031268
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.5,480.44303898079
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.55,523.281804033124
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.6,551.980611274831
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.65,572.709722442377
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.7,627.107492502487
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.75,668.929638002139
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.8,754.74832062307
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.85,852.909828742142
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.9,886.289664311068
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.95,1034.8537048932
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.975,1091.69591398674
2022-03-13,B-2022-02-25,inc death,37 wk,2022-11-26,DK,quantile,0.99,1219.8704172984
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.15,176.866153193894
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.2,313.803688474038
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.25,320.514686538464
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.3,346.914974185085
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.35,371.150443258076
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.4,394.891335300133
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.45,418.835878531526
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.5,453.077878703144
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.55,473.190034704586
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.6,517.69180481314
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.65,567.308758555942
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.7,590.78501200293
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.75,659.519487450829
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.8,737.714193782562
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.85,798.657027529593
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.9,888.286305310486
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.95,955.510122179003
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.975,1028.04774897499
2022-03-13,B-2022-02-25,inc death,38 wk,2022-12-03,DK,quantile,0.99,1136.11329758709
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.15,250.699649505969
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.2,274.891373833176
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.25,298.774105927669
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.3,306.046986111203
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.35,327.404876570396
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.4,351.710935507372
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.45,375.992936741654
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.5,398.302549756176
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.55,437.909791691976
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.6,481.418331987401
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.65,564.140487522708
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.7,604.074081837306
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.75,641.157390611685
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.8,693.255500489227
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.85,721.650585493935
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.9,831.959691454146
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.95,946.156099388529
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.975,1034.8528354652
2022-03-13,B-2022-02-25,inc death,39 wk,2022-12-10,DK,quantile,0.99,1153.33075813942
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.15,234.975312233717
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.2,247.822080112303
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.25,274.128097566696
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.3,291.335195642242
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.35,299.96067655136
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.4,316.650867432633
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.45,346.097289048602
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.5,370.567126562468
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.55,382.424794468245
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.6,429.059053958742
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.65,480.144982706032
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.7,505.158627025858
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.75,553.002224715323
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.8,640.012055590918
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.85,729.908806353978
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.9,829.878194353134
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.95,1006.26765096802
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.975,1067.29551927143
2022-03-13,B-2022-02-25,inc death,40 wk,2022-12-17,DK,quantile,0.99,1070.31698465653
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.15,218.415586669268
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.2,233.276763983305
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.25,247.497573221197
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.3,272.404894643794
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.35,280.810498649411
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.4,292.247433106576
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.45,303.418860587393
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.5,343.159315163538
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.55,355.545386125813
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.6,379.590376568491
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.65,398.280679657124
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.7,445.02861751717
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.75,474.825901642089
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.8,643.72098531211
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.85,693.174687369664
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.9,792.72401863267
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.95,882.572462360246
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.975,1044.15483811366
2022-03-13,B-2022-02-25,inc death,41 wk,2022-12-24,DK,quantile,0.99,1181.18379470328
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.15,170.749197520294
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.2,187.764946366033
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.25,197.136978526761
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.3,213.179892898526
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.35,228.071187295135
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.4,236.229459690811
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.45,250.804305287322
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.5,261.271714264762
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.55,279.788312785162
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.6,294.359032965493
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.65,306.796711155321
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.7,327.669005058261
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.75,357.737314931584
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.8,496.454381220179
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.85,568.259857599103
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.9,682.774625532454
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.95,783.290295789862
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.975,862.777878086095
2022-03-13,B-2022-02-25,inc death,42 wk,2022-12-31,DK,quantile,0.99,1037.47993466747
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.15,89.226162408459
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.2,103.549165604315
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.25,107.015919348719
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.3,116.787791412249
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.35,125.940847895588
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.4,130.975155471712
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.45,136.773867899834
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.5,145.458464337052
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.55,148.924790645033
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.6,167.166693811252
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.65,173.854549281227
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.7,176.338998223819
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.75,206.452173501504
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.8,262.456423814861
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.85,314.965779682088
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.9,442.713469949995
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.95,546.998782074008
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.975,574.37478111901
2022-03-13,B-2022-02-25,inc death,43 wk,2023-01-07,DK,quantile,0.99,647.214831417053
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.15,52.2000876360147
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.2,61.7860828793084
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.25,64.8607155066899
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.3,68.6212882333039
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.35,76.9023824318376
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.4,80.1611980841451
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.45,81.9432161854493
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.5,85.4572233867257
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.55,93.6324399900305
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.6,98.4521228118452
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.65,104.498369725354
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.7,114.415595430763
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.75,133.801989271134
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.8,156.503061560066
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.85,181.428395079435
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.9,260.495923085149
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.95,357.302532630483
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.975,408.895117372424
2022-03-13,B-2022-02-25,inc death,44 wk,2023-01-14,DK,quantile,0.99,445.765040742688
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.15,42.201439546101
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.2,49.9471536615744
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.25,56.4006502531561
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.3,58.3737776353042
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.35,63.2272670104522
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.4,66.9186018302572
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.45,72.9407820403663
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.5,75.8583198685923
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.55,79.609967483106
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.6,90.0482349373524
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.65,98.4326970289363
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.7,111.239229151872
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.75,121.769769822946
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.8,127.184486221431
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.85,145.309119434012
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.9,198.934700560659
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.95,283.442540162568
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.975,338.97023875671
2022-03-13,B-2022-02-25,inc death,45 wk,2023-01-21,DK,quantile,0.99,425.513048047804
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.15,47.2039013810496
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.2,59.2874175699274
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.25,73.9164922860001
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.3,77.2564264512589
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.35,80.1786913127125
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.4,84.6776952447824
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.45,96.3304716622195
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.5,107.131964463249
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.55,112.945426321346
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.6,117.28283295435
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.65,125.675122259983
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.7,134.387724579489
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.75,156.207040221759
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.8,164.89008770226
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.85,172.178000686191
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.9,212.059631424813
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.95,279.001528706634
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.975,378.032519951358
2022-03-13,B-2022-02-25,inc death,46 wk,2023-01-28,DK,quantile,0.99,508.134881989696
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.15,60.9117891184733
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.2,69.4922721271086
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.25,99.6610495198521
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.3,105.618805730648
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.35,107.593840834679
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.4,112.380314907015
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.45,122.299040027151
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.5,139.1626107733
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.55,144.421785159134
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.6,153.988783789824
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.65,160.609693569864
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.7,176.728642849817
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.75,184.241444188237
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.8,214.725482198767
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.85,224.658137526672
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.9,262.504987348952
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.95,292.677392506851
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.975,431.647916823131
2022-03-13,B-2022-02-25,inc death,47 wk,2023-02-04,DK,quantile,0.99,542.306857354078
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.15,70.6605457586957
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.2,83.5705397270798
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.25,121.621458253074
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.3,129.589083123053
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.35,134.104707612264
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.4,137.749817651894
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.45,144.105080969842
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.5,164.370553912796
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.55,178.069079630796
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.6,186.313980538803
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.65,190.844474594426
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.7,200.2035567534
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.75,226.378206749052
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.8,256.232681869323
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.85,267.858161303493
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.9,280.50580580084
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.95,323.253897602187
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.975,448.861277908159
2022-03-13,B-2022-02-25,inc death,48 wk,2023-02-11,DK,quantile,0.99,532.380645571599
2022-03-13,B-2022-02-25,inc death,49 wk,2023-02-18,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc death,49 wk,2023-02-18,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc death,49 wk,2023-02-18,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc death,49 wk,2023-02-18,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc death,49 wk,2023-02-18,DK,quantile,0.15,77.8606916631161
