sample,epiweek,value,origin_date,scenario_id,target_end_date,horizon,location,target_variable
96,7,63641.8743298009,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
96,8,73737.56290552428,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
96,9,86230.27396086552,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
96,10,100207.57329670746,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
96,11,114024.98882541682,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
96,12,125434.31902081423,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
96,13,132136.5016035716,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
96,14,132598.3046717627,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
96,15,126675.49461651615,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
96,16,115628.83515066626,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
96,17,101544.01405935321,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
96,18,86559.70281836888,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
96,19,72318.15123801061,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
96,20,59783.24021132886,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,21,3079.1900172719384,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,22,2194.718670841615,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,23,1563.5187504693483,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,24,1110.008954299312,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,25,788.0790943262701,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,26,561.771380435471,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,27,403.79511989306883,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,28,294.00185841150284,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,29,217.86572723485426,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,30,165.12067473038127,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,31,128.6313433781733,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,32,103.51191071585804,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,33,86.47102884198998,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,34,75.34618485192829,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,35,68.79013675883482,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,36,66.0798024993685,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,37,67.0390808868537,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,38,71.57677958719735,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,39,78.91730308942205,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,40,89.75806250147957,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,41,105.25678115240477,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,42,127.14318117797512,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,43,157.99720923215236,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,44,201.65964116941822,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,45,263.850331784874,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,46,353.08995017849867,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,47,482.05564354477974,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,48,669.5381854427885,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,49,943.1953498320423,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,50,1343.2871479924852,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,51,1927.483846616034,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,52,2776.5758778100794,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,1,4000.261620881619,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,2,5741.160663551618,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,3,8174.784493495099,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,4,11499.445818844399,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,5,15910.132598685195,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,6,21550.142784767882,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,7,28438.799503972492,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,8,36384.92868897818,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,9,44913.704573951174,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,10,53251.61110044781,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,11,60414.301933454575,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,12,65408.5075788519,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,13,67495.78828918624,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,14,66411.06600475752,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,15,62432.583832196426,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,16,56272.93668816886,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,17,48852.896983695035,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,18,41064.748538486216,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,19,33609.27647852507,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
97,20,26933.404191586153,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,21,3104.4487620823425,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,22,2162.441177653466,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,23,1473.7156508129406,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,24,997.4730376193436,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,25,674.4683614838251,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,26,457.62394874197287,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,27,312.91645728015453,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,28,216.6055544967939,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,29,152.49207817137005,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,30,109.70477914891298,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,31,81.0389991661809,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,32,61.76472072311091,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,33,48.79982947850808,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,34,40.152232772191596,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,35,34.552738706571006,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,36,31.22061777330537,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,37,29.72291972106693,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,38,29.708636508883203,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,39,30.634908083734146,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,40,32.56136541734945,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,41,35.657993923245144,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,42,40.198132515642435,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,43,46.59333174893001,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,44,55.441386561532845,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,45,67.59532738781272,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,46,84.25945571621868,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,47,107.1192401040911,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,48,138.511377715706,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,49,181.63721543901178,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,50,240.81507480944893,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,51,321.7523506208543,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,52,431.79406337146327,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,1,580.0534830328224,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,2,777.2905815392862,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,3,1035.4939376116047,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,4,1366.820481866539,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,5,1781.8221434434552,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,6,2286.9139101058367,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,7,2881.260878237488,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,8,3553.57810621589,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,9,4279.66517445087,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,10,5021.700148297789,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,11,5730.2226001544805,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,12,6349.224495670602,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,13,6823.883666057266,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,14,7109.479020225423,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,15,7179.338122915183,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,16,7029.6667678162485,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,17,6679.9068444499035,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,18,6168.592575348825,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,19,5545.988453059923,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
98,20,4865.572378303847,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,21,3339.2969061773874,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,22,2818.748389646361,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,23,2370.9981438739014,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,24,1986.8616551310606,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,25,1663.9920409733716,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,26,1398.632839928836,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,27,1185.252065300732,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,28,1017.5687535977706,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,29,889.4758909141126,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,30,795.698981451515,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,31,732.2783104176305,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,32,697.0833671231616,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,33,689.6658816090832,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,34,712.691551552042,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,35,773.1108228769303,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,36,883.8527465769065,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,37,1069.0212049123816,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,38,1360.8393849765034,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,39,1789.8897731390791,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,40,2431.232929072453,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,41,3407.0417482554117,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,42,4919.240213487683,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,43,7303.714261592656,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,44,11121.250603297649,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,45,17306.787082552353,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,46,27370.184431898662,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,47,43668.054933902255,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,48,69572.95864038888,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,49,109085.65502822907,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,50,164821.99165189313,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,51,233699.2739853263,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,52,301899.404905337,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,1,346389.0585629023,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,2,348667.252292935,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,3,309844.0896847927,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,4,248631.51738246388,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,5,185833.51870487133,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,6,133530.15523814346,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,7,94798.41443773033,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,8,67917.79547974546,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,9,49837.53459611164,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,10,37795.97521824608,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,11,29749.004329289073,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,12,24311.211548077164,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,13,20578.66351855307,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,14,17967.60727077786,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,15,16098.599131397792,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,16,14721.057105609743,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,17,13666.504348513827,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,18,12820.358900739015,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,19,12105.079065909571,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
99,20,11469.922266749138,2022-05-22,A-2022-05-22,2023-05-20,52,NL,inc case
1,21,3472.7181648892283,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,22,3107.1778121227253,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,23,2745.3996252145143,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,24,2417.526033304784,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,25,2128.288926244086,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,26,1880.2201399116452,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,27,1674.0643643642704,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,28,1509.2011719704292,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,29,1384.398905913771,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,30,1298.6760432013755,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,31,1252.3168841994802,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,32,1246.8413844355514,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,33,1288.9457137181398,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,34,1389.6444354598755,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,35,1570.1903206697623,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,36,1866.2004851831293,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,37,2340.0111845499887,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,38,2716.0814955695546,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,39,2954.2638138665407,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,40,3352.8716916781714,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,41,3922.3375299124655,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,42,4723.701132819835,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,43,5848.921640257646,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,44,7432.904291351832,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,45,9667.819099055669,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,46,12829.184800818415,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,47,17303.81632395726,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,48,23622.986039006708,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,49,32465.861990442612,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,50,44631.19728960807,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,51,61027.535041571886,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,52,81775.875047876,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,1,106030.02103644818,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,2,131397.8437722515,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,3,153848.086062894,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,4,168690.43063628825,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,5,172463.83165145863,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,6,164596.2210940524,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,7,147570.31519400133,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,8,125538.05816749556,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,9,102528.64103407372,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,10,81340.15361223814,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,11,63347.29511930256,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,12,48852.32818831503,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,13,37553.95821357252,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,14,28910.97885280551,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,15,22355.431802144885,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,16,17389.713835873303,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,17,13615.232091730839,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,18,10728.229033544296,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,19,8503.561721110622,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
1,20,6776.607020047887,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,21,3224.8396283806896,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,22,2438.9673719647353,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,23,1808.844912925008,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,24,1334.442995352558,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,25,984.0308602002237,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,26,728.4194744113721,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,27,543.6852389276953,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,28,411.0822516237384,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,29,316.39184146123057,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,30,249.11163107846863,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,31,201.66167612128058,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,32,168.69605551486194,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,33,146.55488766115573,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,34,132.88070324475905,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,35,126.17422842183011,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,36,126.07404700565039,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,37,133.1302070597422,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,38,130.28251259548975,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,39,117.96288245389621,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,40,111.04258731793578,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,41,107.40360259991624,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,42,106.74707370790338,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,43,108.95084423217112,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,44,114.06332147724078,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,45,122.30307331558278,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,46,134.06255450354345,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,47,149.9175476791761,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,48,170.64085202794098,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,49,197.2168979479558,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,50,230.9005724164663,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,51,274.37426520161216,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,52,328.3882311284749,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,1,393.84514210886846,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,2,471.5053820322759,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,3,561.5082562201957,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,4,662.98930869705,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,5,773.7098529533187,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,6,889.7796148855409,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,7,1005.571519726276,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,8,1113.9327040425846,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,9,1206.7585751089657,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,10,1275.9179452189137,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,11,1314.4106024012592,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,12,1317.5369024471345,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,13,1283.8049109882634,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,14,1215.328406765452,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,15,1117.5839228305754,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,16,998.5643290479843,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,17,867.5302638433981,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,18,733.6584422608581,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,19,604.8849652306105,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
10,20,487.15163356527677,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,21,3336.5748992418003,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,22,2868.6459082256974,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,23,2494.9579877410188,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,24,2177.0352794230494,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,25,1906.5398999929557,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,26,1680.2003550200322,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,27,1495.7769917341038,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,28,1351.2211670492386,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,29,1244.805595109337,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,30,1175.6573128531575,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,31,1144.8204966226103,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,32,1155.4962525620099,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,33,1215.4476274783162,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,34,1340.2003293072646,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,35,1555.862163952323,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,36,1910.7672188273948,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,37,2492.3989896404764,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,38,2976.827788186874,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,39,3256.6254596618546,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,40,3686.4081473907027,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,41,4279.83599357482,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,42,5099.329073442177,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,43,6231.898646749792,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,44,7802.777520024116,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,45,9990.599614479344,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,46,13036.816558342201,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,47,17277.902064615413,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,48,23164.19086033084,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,49,31265.35416663009,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,50,42246.091943014886,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,51,57093.62105606672,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,52,76030.38944301443,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,1,98395.15394362107,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,2,122173.78355731501,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,3,143821.91469219775,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,4,158993.47669584968,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,5,164166.33154064804,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,6,158288.9855821835,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,7,143234.03738433548,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,8,122739.17092370683,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,9,100725.18645572147,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
100,10,80090.22104437591,2022-05-22,B-2022-05-22,2023-05-20,52,NL,inc case
