sample,value,origin_date,scenario_id,target_end_date,horizon,location,target_variable
27,286474,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
27,272654,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
27,255738,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
27,237398,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
27,218956,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
27,201232,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
27,184616,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
27,169217,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
27,155010,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
27,141931,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
27,129928,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,3022,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,2126,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,1543,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,1134,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,841,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,628,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,474,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,363,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,283,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,225,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,185,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,157,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,139,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,128,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,124,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,127,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,138,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,159,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,188,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,230,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,291,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,378,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,507,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,697,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,982,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,1417,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,2084,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,3119,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,4731,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,7243,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,11142,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,17135,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,26186,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,39471,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,58166,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,82926,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,113036,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,145566,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,175343,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,196486,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,205048,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,200849,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,187046,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,168079,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,147749,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,128416,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,111122,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,96075,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,83089,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,71860,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,62102,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
28,53593,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,3050,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,2113,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,1481,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,1047,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,745,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,534,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,386,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,283,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,211,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,161,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,126,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,102,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,86,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,76,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,70,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,69,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,71,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,77,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,87,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,101,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,121,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,149,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,189,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,246,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,329,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,449,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,625,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,886,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,1274,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,1851,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,2710,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,3982,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,5850,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,8556,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,12405,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,17749,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,24935,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,34216,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,45610,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,58731,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,72674,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,86037,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,97163,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,104572,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,107396,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,105613,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,99955,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,91591,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,81756,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,71496,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,61556,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
29,52390,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,3598,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,3455,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,3269,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,3079,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,2898,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,2734,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,2597,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,2496,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,2440,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,2439,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,2505,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,2657,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,2928,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,3369,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,4068,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,5172,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,6951,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,9817,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,14298,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,21425,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,32952,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,51681,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,82094,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,130211,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,202016,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,298153,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,405093,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,492313,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,529270,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,511363,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,461612,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,407940,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,366672,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,342255,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,332831,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,334097,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,340910,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,348075,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,351215,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,347732,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,337242,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,321182,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,301817,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,281287,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,261088,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,241996,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,224246,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,207773,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,192411,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,178011,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,164493,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
3,151857,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,3454,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,3283,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,3189,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,3101,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,3015,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,2939,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,2886,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,2866,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,2895,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,2990,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,3173,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,3479,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,3964,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,4717,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,5885,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,7730,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,10724,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,15604,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,23334,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,35737,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,55695,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,87342,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,135759,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,204291,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,288741,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,371799,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,427584,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,440111,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,416291,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,377067,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,340723,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,316073,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,304544,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,303780,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,309790,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,317942,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,323839,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,324340,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,318307,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,306553,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,291041,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,273887,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,256678,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,240280,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,224958,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,210618,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,197036,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,184007,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,171418,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,159265,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,147625,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
30,136627,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,3560,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,3487,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,3442,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,3396,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,3351,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,3316,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,3305,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,3334,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,3422,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,3592,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,3875,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,4322,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,5012,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,6075,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,7725,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,10349,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,14650,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,21755,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,33147,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,51560,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,81143,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,127443,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,195448,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,284666,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,381003,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,456287,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,485463,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,467935,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,425436,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,381826,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,350514,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,335003,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,333411,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,341423,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,353586,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,364238,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,368828,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,365202,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,353939,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,337474,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,318684,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,299810,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,282071,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,265799,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,250781,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,236596,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,222851,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,209304,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,195895,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,182715,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,169947,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
31,157811,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,3278,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,2602,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,2039,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,1592,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,1242,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,972,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,766,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,611,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,495,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,410,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,348,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,305,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,277,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,263,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,260,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,271,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,298,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,345,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,412,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,508,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,645,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,845,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,1139,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,1576,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,2237,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,3245,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,4803,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,7224,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,11004,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,16893,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,25997,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,39845,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,60328,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,89327,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,127772,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,174110,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,222838,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,264824,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,290717,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,295859,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,282542,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,257686,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,228610,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,200323,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,175161,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,153617,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,135290,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,119515,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,105679,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,93333,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,82198,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
32,72127,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,3317,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,2752,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,2305,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,1950,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,1662,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,1426,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,1237,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,1088,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,976,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,896,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,848,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,832,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,850,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,910,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,1026,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,1224,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,1551,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,2079,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,2884,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,4133,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,6105,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,9285,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,14507,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,23177,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,37639,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,61582,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
33,100172,2022-05-22,C-2022-05-22,2023-05-20,52 wk,NL,inc case
