"location","origin_date","target_end_date","target_variable","type","quantile","value","horizon","scenario_id"
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.1,592617,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.15,707954,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.2,845751,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.25,1010382,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.3,1207077,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.35,1376989,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.4,1570851,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.45,1792046,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.5,2172091,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.55,2332414,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.6,2661019,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.65,3035985,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.7,3463862,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.75,3769955,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.8,4104343,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.85,4469746,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.9,4869149,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.95,5219198,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.975,5596410,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.99,6003058,5 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","point",NA,2930028,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.01,335474,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.025,454259,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.05,615208,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.1,833322,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.15,1001609,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.2,1203881,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.25,1447003,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.3,1739222,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.35,1921624,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.4,2123543,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.45,2347107,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.5,2930028,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.55,2946005,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.6,3172646,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.65,3509203,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.7,3882162,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.75,4002014,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.8,4125777,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.85,4253587,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.9,4385586,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.95,4629719,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.975,4887443,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.99,5159513,6 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","point",NA,3373530,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.01,423093,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.025,595108,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.05,837140,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.1,1177718,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.15,1406924,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.2,1680792,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.25,2008036,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.3,2399071,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.35,2523055,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.4,2653747,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.45,2791528,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.5,3373530,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.55,3373530,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.6,3373530,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.65,3423165,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.7,3601696,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.75,3697826,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.8,3796521,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.85,3897851,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.9,4001885,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.95,4224659,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.975,4459834,7 wk,C-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.99,4708100,7 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","point",NA,3121093,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.01,533201,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.025,696138,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.05,912039,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.1,1199080,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.15,1381254,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.2,1591111,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.25,1832857,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.3,2111341,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.35,2240844,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.4,2378724,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.45,2525553,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.5,3121093,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.55,3121093,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.6,3130839,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.65,3217715,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.7,3416910,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.75,3508108,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.8,3601740,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.85,3697871,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.9,3796567,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.95,4007911,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.975,4231021,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.99,4466550,8 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","point",NA,2388072,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.01,634202,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.025,711249,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.05,798144,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.1,896210,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.15,1007979,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.2,1133845,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.25,1275608,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.3,1435295,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.35,1596884,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.4,1776829,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.45,1977232,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.5,2388072,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.55,2469765,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.6,2726035,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.65,3034601,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.7,3378398,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.75,3468568,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.8,3561144,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.85,3656192,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.9,3753776,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.95,3962738,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.975,4183332,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.99,4416207,9 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","point",NA,1708042,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.01,707852,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.025,749601,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.05,793840,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.1,840716,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.15,899830,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.2,963325,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.25,1031542,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.3,1104848,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.35,1243966,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.4,1400615,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.45,1577007,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.5,1708042,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.55,1999295,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.6,2251154,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.65,2534767,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.7,2854141,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.75,2996712,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.8,3147797,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.85,3307974,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.9,3477864,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.95,3671467,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.975,3875847,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.99,4091605,10 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","point",NA,1306020,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.01,772402,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.025,815400,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.05,860791,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.1,908709,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.15,934920,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.2,961902,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.25,989678,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.3,1018271,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.35,1116009,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.4,1223295,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.45,1341075,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.5,1343530,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.55,1612403,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.6,1768363,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.65,1939670,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.7,2127855,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.75,2407233,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.8,2724172,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.85,3083831,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.9,3492097,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.95,3686492,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.975,3891708,11 wk,C-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.99,4108349,11 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","point",NA,1146340,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.01,817014,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.025,862495,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.05,910508,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.1,961193,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.15,986848,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.2,1013187,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.25,1040229,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.3,1067993,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.35,1121125,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.4,1177029,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.45,1235855,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.5,1235855,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.55,1362922,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.6,1431511,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.65,1503717,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.7,1579741,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.75,1857712,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.8,2184625,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.85,2569105,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.9,3021295,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.95,3189482,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.975,3367031,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.99,3554464,12 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","point",NA,1151063,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.01,834137,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.025,880571,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.05,929590,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.1,981338,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.15,1007530,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.2,1034421,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.25,1062030,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.3,1090376,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.35,1129848,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.4,1170774,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.45,1213207,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.5,1213207,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.55,1302825,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.6,1350128,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.65,1399179,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.7,1450042,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.75,1642934,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.8,1862523,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.85,2112648,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.9,2397719,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.95,2632865,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.975,2892977,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.99,3180862,13 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","point",NA,1208361,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.01,780841,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.025,824308,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.05,870195,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.1,918636,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.15,943155,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.2,968328,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.25,994172,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.3,1020707,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.35,1085491,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.4,1154459,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.45,1227884,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.5,1231721,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.55,1389296,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.6,1477929,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.65,1572312,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.7,1672825,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.75,1833662,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.8,2010031,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.85,2203437,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.9,2415532,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.95,2649275,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.975,2905803,14 wk,C-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.99,3187355,14 wk,C-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","point",NA,518306,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.01,214874,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.025,241076,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.05,270501,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.1,303550,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.15,326540,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.2,351295,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.25,377952,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.3,406659,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.35,432202,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.4,459383,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.45,488311,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.5,518306,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.55,551871,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.6,586757,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.65,623894,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.7,663433,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.75,715933,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.8,772651,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.85,833932,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.9,900147,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.95,1016883,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.975,1148931,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-19,"inc case","quantile",0.99,1298322,1 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","point",NA,711432,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.01,205005,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.025,239445,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.05,279706,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.1,326778,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.15,362392,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.2,401914,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.25,445778,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.3,494462,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.35,541541,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.4,593138,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.45,649689,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.5,711432,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.55,779620,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.6,854103,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.65,935757,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.7,1025278,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.75,1138192,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.8,1263595,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.85,1402874,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.9,1557572,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.95,1821526,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.975,2130312,2 wk,A-2022-02-25
"GB",2022-03-13,2022-03-26,"inc case","quantile",0.99,2491562,2 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","point",NA,1004439,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.01,210288,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.025,255146,3 wk,A-2022-02-25
