location,scenario_id,horizon,target_variable,sample,value
BE,D,37 wk,inc infection,76,181596
BE,D,38 wk,inc infection,76,177831
BE,D,39 wk,inc infection,76,173536
BE,D,40 wk,inc infection,76,168290
BE,D,41 wk,inc infection,76,162677
BE,D,42 wk,inc infection,76,157434
BE,D,43 wk,inc infection,76,153598
BE,D,44 wk,inc infection,76,149821
BE,D,45 wk,inc infection,76,146256
BE,D,46 wk,inc infection,76,144212
BE,D,47 wk,inc infection,76,142529
BE,D,48 wk,inc infection,76,141893
BE,D,49 wk,inc infection,76,141980
BE,D,50 wk,inc infection,76,144748
BE,D,51 wk,inc infection,76,145133
BE,D,52 wk,inc infection,76,148527
BE,D,1 wk,inc infection,77,121487
BE,D,2 wk,inc infection,77,121473
BE,D,3 wk,inc infection,77,124695
BE,D,4 wk,inc infection,77,129537
BE,D,5 wk,inc infection,77,134572
BE,D,6 wk,inc infection,77,141205
BE,D,7 wk,inc infection,77,153419
BE,D,8 wk,inc infection,77,171283
BE,D,9 wk,inc infection,77,189779
BE,D,10 wk,inc infection,77,207328
BE,D,11 wk,inc infection,77,224219
BE,D,12 wk,inc infection,77,234030
BE,D,13 wk,inc infection,77,239949
BE,D,14 wk,inc infection,77,240875
BE,D,15 wk,inc infection,77,235233
BE,D,16 wk,inc infection,77,209846
BE,D,17 wk,inc infection,77,188671
BE,D,18 wk,inc infection,77,169560
BE,D,19 wk,inc infection,77,155571
BE,D,20 wk,inc infection,77,143519
BE,D,21 wk,inc infection,77,136364
BE,D,22 wk,inc infection,77,132355
BE,D,23 wk,inc infection,77,130237
BE,D,24 wk,inc infection,77,130322
BE,D,25 wk,inc infection,77,132240
BE,D,26 wk,inc infection,77,136125
BE,D,27 wk,inc infection,77,139869
BE,D,28 wk,inc infection,77,146384
BE,D,29 wk,inc infection,77,151116
BE,D,30 wk,inc infection,77,156980
BE,D,31 wk,inc infection,77,161599
BE,D,32 wk,inc infection,77,166073
BE,D,33 wk,inc infection,77,168746
BE,D,34 wk,inc infection,77,172040
BE,D,35 wk,inc infection,77,172330
BE,D,36 wk,inc infection,77,172248
BE,D,37 wk,inc infection,77,171158
BE,D,38 wk,inc infection,77,169993
BE,D,39 wk,inc infection,77,168422
BE,D,40 wk,inc infection,77,166599
BE,D,41 wk,inc infection,77,165473
BE,D,42 wk,inc infection,77,164375
BE,D,43 wk,inc infection,77,162226
BE,D,44 wk,inc infection,77,160107
BE,D,45 wk,inc infection,77,160127
BE,D,46 wk,inc infection,77,159970
BE,D,47 wk,inc infection,77,159760
BE,D,48 wk,inc infection,77,161111
BE,D,49 wk,inc infection,77,161799
BE,D,50 wk,inc infection,77,162610
BE,D,51 wk,inc infection,77,163632
BE,D,52 wk,inc infection,77,164066
BE,D,1 wk,inc infection,78,145136
BE,D,2 wk,inc infection,78,154207
BE,D,3 wk,inc infection,78,165996
BE,D,4 wk,inc infection,78,180816
BE,D,5 wk,inc infection,78,194611
BE,D,6 wk,inc infection,78,206153
BE,D,7 wk,inc infection,78,207134
BE,D,8 wk,inc infection,78,209361
BE,D,9 wk,inc infection,78,212903
BE,D,10 wk,inc infection,78,215281
BE,D,11 wk,inc infection,78,216245
BE,D,12 wk,inc infection,78,215585
BE,D,13 wk,inc infection,78,212289
BE,D,14 wk,inc infection,78,207656
BE,D,15 wk,inc infection,78,203137
BE,D,16 wk,inc infection,78,200591
BE,D,17 wk,inc infection,78,202528
BE,D,18 wk,inc infection,78,202018
BE,D,19 wk,inc infection,78,201854
BE,D,20 wk,inc infection,78,197518
BE,D,21 wk,inc infection,78,193313
BE,D,22 wk,inc infection,78,188094
BE,D,23 wk,inc infection,78,184631
BE,D,24 wk,inc infection,78,181259
BE,D,25 wk,inc infection,78,178649
BE,D,26 wk,inc infection,78,178409
BE,D,27 wk,inc infection,78,179233
BE,D,28 wk,inc infection,78,178701
BE,D,29 wk,inc infection,78,179911
BE,D,30 wk,inc infection,78,182086
BE,D,31 wk,inc infection,78,183743
BE,D,32 wk,inc infection,78,187190
BE,D,33 wk,inc infection,78,189764
BE,D,34 wk,inc infection,78,190989
BE,D,35 wk,inc infection,78,191929
BE,D,36 wk,inc infection,78,191414
BE,D,37 wk,inc infection,78,191568
BE,D,38 wk,inc infection,78,191989
BE,D,39 wk,inc infection,78,191127
BE,D,40 wk,inc infection,78,190412
BE,D,41 wk,inc infection,78,190183
BE,D,42 wk,inc infection,78,190019
BE,D,43 wk,inc infection,78,189819
BE,D,44 wk,inc infection,78,189616
BE,D,45 wk,inc infection,78,190143
BE,D,46 wk,inc infection,78,190732
BE,D,47 wk,inc infection,78,190196
BE,D,48 wk,inc infection,78,192244
BE,D,49 wk,inc infection,78,192469
BE,D,50 wk,inc infection,78,193612
BE,D,51 wk,inc infection,78,193288
BE,D,52 wk,inc infection,78,193095
BE,D,1 wk,inc infection,79,148132
BE,D,2 wk,inc infection,79,147103
BE,D,3 wk,inc infection,79,150475
BE,D,4 wk,inc infection,79,155181
BE,D,5 wk,inc infection,79,162067
BE,D,6 wk,inc infection,79,170102
BE,D,7 wk,inc infection,79,173960
BE,D,8 wk,inc infection,79,182173
BE,D,9 wk,inc infection,79,191605
BE,D,10 wk,inc infection,79,201533
BE,D,11 wk,inc infection,79,210572
BE,D,12 wk,inc infection,79,216051
BE,D,13 wk,inc infection,79,219056
BE,D,14 wk,inc infection,79,217159
BE,D,15 wk,inc infection,79,212092
BE,D,16 wk,inc infection,79,204187
BE,D,17 wk,inc infection,79,198017
BE,D,18 wk,inc infection,79,189810
BE,D,19 wk,inc infection,79,181266
BE,D,20 wk,inc infection,79,173320
BE,D,21 wk,inc infection,79,168338
BE,D,22 wk,inc infection,79,164798
BE,D,23 wk,inc infection,79,163656
BE,D,24 wk,inc infection,79,161384
BE,D,25 wk,inc infection,79,162503
BE,D,26 wk,inc infection,79,164401
BE,D,27 wk,inc infection,79,168418
BE,D,28 wk,inc infection,79,171450
BE,D,29 wk,inc infection,79,173164
BE,D,30 wk,inc infection,79,175029
BE,D,31 wk,inc infection,79,175544
BE,D,32 wk,inc infection,79,177072
BE,D,33 wk,inc infection,79,179021
BE,D,34 wk,inc infection,79,179666
BE,D,35 wk,inc infection,79,179487
BE,D,36 wk,inc infection,79,179259
BE,D,37 wk,inc infection,79,178720
BE,D,38 wk,inc infection,79,178255
BE,D,39 wk,inc infection,79,176682
BE,D,40 wk,inc infection,79,175883
BE,D,41 wk,inc infection,79,175273
BE,D,42 wk,inc infection,79,176614
BE,D,43 wk,inc infection,79,177731
BE,D,44 wk,inc infection,79,177752
BE,D,45 wk,inc infection,79,179397
BE,D,46 wk,inc infection,79,179087
BE,D,47 wk,inc infection,79,178278
BE,D,48 wk,inc infection,79,178234
BE,D,49 wk,inc infection,79,178610
BE,D,50 wk,inc infection,79,178337
BE,D,51 wk,inc infection,79,178757
BE,D,52 wk,inc infection,79,179888
BE,D,1 wk,inc infection,80,148363
BE,D,2 wk,inc infection,80,168496
BE,D,3 wk,inc infection,80,193146
BE,D,4 wk,inc infection,80,223907
BE,D,5 wk,inc infection,80,250825
BE,D,6 wk,inc infection,80,270626
BE,D,7 wk,inc infection,80,256298
BE,D,8 wk,inc infection,80,231206
BE,D,9 wk,inc infection,80,211095
BE,D,10 wk,inc infection,80,199000
BE,D,11 wk,inc infection,80,189284
BE,D,12 wk,inc infection,80,183202
BE,D,13 wk,inc infection,80,181441
BE,D,14 wk,inc infection,80,182737
BE,D,15 wk,inc infection,80,188370
BE,D,16 wk,inc infection,80,228624
BE,D,17 wk,inc infection,80,285084
BE,D,18 wk,inc infection,80,330476
BE,D,19 wk,inc infection,80,346737
BE,D,20 wk,inc infection,80,331479
BE,D,21 wk,inc infection,80,296819
BE,D,22 wk,inc infection,80,258538
BE,D,23 wk,inc infection,80,222892
BE,D,24 wk,inc infection,80,197203
BE,D,25 wk,inc infection,80,180604
BE,D,26 wk,inc infection,80,171746
BE,D,27 wk,inc infection,80,168940
BE,D,28 wk,inc infection,80,173517
BE,D,29 wk,inc infection,80,182061
BE,D,30 wk,inc infection,80,192184
BE,D,31 wk,inc infection,80,206342
BE,D,32 wk,inc infection,80,220812
BE,D,33 wk,inc infection,80,233171
BE,D,34 wk,inc infection,80,241748
BE,D,35 wk,inc infection,80,246722
BE,D,36 wk,inc infection,80,245747
BE,D,37 wk,inc infection,80,240591
BE,D,38 wk,inc infection,80,234631
BE,D,39 wk,inc infection,80,227655
BE,D,40 wk,inc infection,80,221448
BE,D,41 wk,inc infection,80,216990
BE,D,42 wk,inc infection,80,214632
BE,D,43 wk,inc infection,80,215431
BE,D,44 wk,inc infection,80,214026
BE,D,45 wk,inc infection,80,216855
BE,D,46 wk,inc infection,80,219956
BE,D,47 wk,inc infection,80,222237
BE,D,48 wk,inc infection,80,224435
BE,D,49 wk,inc infection,80,223929
BE,D,50 wk,inc infection,80,225384
BE,D,51 wk,inc infection,80,225526
BE,D,52 wk,inc infection,80,226815
BE,D,1 wk,inc infection,81,115110
BE,D,2 wk,inc infection,81,115531
BE,D,3 wk,inc infection,81,118248
BE,D,4 wk,inc infection,81,122749
BE,D,5 wk,inc infection,81,130505
BE,D,6 wk,inc infection,81,141911
BE,D,7 wk,inc infection,81,167195
BE,D,8 wk,inc infection,81,208951
BE,D,9 wk,inc infection,81,258605
BE,D,10 wk,inc infection,81,304575
BE,D,11 wk,inc infection,81,336740
BE,D,12 wk,inc infection,81,346962
BE,D,13 wk,inc infection,81,334040
BE,D,14 wk,inc infection,81,309292
BE,D,15 wk,inc infection,81,274749
BE,D,16 wk,inc infection,81,215279
BE,D,17 wk,inc infection,81,172934
BE,D,18 wk,inc infection,81,141872
BE,D,19 wk,inc infection,81,119971
BE,D,20 wk,inc infection,81,105272
BE,D,21 wk,inc infection,81,96387
BE,D,22 wk,inc infection,81,90908
BE,D,23 wk,inc infection,81,89113
BE,D,24 wk,inc infection,81,90002
BE,D,25 wk,inc infection,81,92208
BE,D,26 wk,inc infection,81,98937
BE,D,27 wk,inc infection,81,107731
BE,D,28 wk,inc infection,81,117498
BE,D,29 wk,inc infection,81,129512
BE,D,30 wk,inc infection,81,142094
BE,D,31 wk,inc infection,81,155289
BE,D,32 wk,inc infection,81,168753
BE,D,33 wk,inc infection,81,179481
BE,D,34 wk,inc infection,81,187820
BE,D,35 wk,inc infection,81,192948
BE,D,36 wk,inc infection,81,195380
BE,D,37 wk,inc infection,81,193751
BE,D,38 wk,inc infection,81,191106
BE,D,39 wk,inc infection,81,185915
BE,D,40 wk,inc infection,81,179869
BE,D,41 wk,inc infection,81,174622
BE,D,42 wk,inc infection,81,167851
BE,D,43 wk,inc infection,81,161987
BE,D,44 wk,inc infection,81,158348
BE,D,45 wk,inc infection,81,154450
BE,D,46 wk,inc infection,81,152366
BE,D,47 wk,inc infection,81,150591
BE,D,48 wk,inc infection,81,150372
BE,D,49 wk,inc infection,81,150459
BE,D,50 wk,inc infection,81,152350
BE,D,51 wk,inc infection,81,153151
BE,D,52 wk,inc infection,81,155582
BE,D,1 wk,inc infection,82,128951
BE,D,2 wk,inc infection,82,131566
BE,D,3 wk,inc infection,82,137938
BE,D,4 wk,inc infection,82,146269
BE,D,5 wk,inc infection,82,156008
BE,D,6 wk,inc infection,82,170044
BE,D,7 wk,inc infection,82,184831
BE,D,8 wk,inc infection,82,202151
BE,D,9 wk,inc infection,82,219163
BE,D,10 wk,inc infection,82,236342
BE,D,11 wk,inc infection,82,248213
BE,D,12 wk,inc infection,82,254231
BE,D,13 wk,inc infection,82,253833
BE,D,14 wk,inc infection,82,250761
BE,D,15 wk,inc infection,82,240573
BE,D,16 wk,inc infection,82,220522
BE,D,17 wk,inc infection,82,201375
BE,D,18 wk,inc infection,82,185212
BE,D,19 wk,inc infection,82,170668
BE,D,20 wk,inc infection,82,159741
BE,D,21 wk,inc infection,82,150452
BE,D,22 wk,inc infection,82,146430
BE,D,23 wk,inc infection,82,142457
BE,D,24 wk,inc infection,82,141686
BE,D,25 wk,inc infection,82,142475
BE,D,26 wk,inc infection,82,144141
BE,D,27 wk,inc infection,82,149323
BE,D,28 wk,inc infection,82,156451
BE,D,29 wk,inc infection,82,163385
BE,D,30 wk,inc infection,82,168915
BE,D,31 wk,inc infection,82,174737
BE,D,32 wk,inc infection,82,180734
BE,D,33 wk,inc infection,82,186372
BE,D,34 wk,inc infection,82,189527
BE,D,35 wk,inc infection,82,192926
BE,D,36 wk,inc infection,82,193343
BE,D,37 wk,inc infection,82,191963
BE,D,38 wk,inc infection,82,188434
BE,D,39 wk,inc infection,82,185715
BE,D,40 wk,inc infection,82,182719
BE,D,41 wk,inc infection,82,179090
BE,D,42 wk,inc infection,82,177131
BE,D,43 wk,inc infection,82,174187
BE,D,44 wk,inc infection,82,173010
BE,D,45 wk,inc infection,82,171838
BE,D,46 wk,inc infection,82,171815
BE,D,47 wk,inc infection,82,172303
BE,D,48 wk,inc infection,82,172534
BE,D,49 wk,inc infection,82,174357
BE,D,50 wk,inc infection,82,174610
BE,D,51 wk,inc infection,82,175368
BE,D,52 wk,inc infection,82,175515
BE,D,1 wk,inc infection,83,108114
BE,D,2 wk,inc infection,83,106293
BE,D,3 wk,inc infection,83,106547
BE,D,4 wk,inc infection,83,110232
BE,D,5 wk,inc infection,83,114331
BE,D,6 wk,inc infection,83,121859
BE,D,7 wk,inc infection,83,123949
BE,D,8 wk,inc infection,83,129841
BE,D,9 wk,inc infection,83,138479
BE,D,10 wk,inc infection,83,148087
BE,D,11 wk,inc infection,83,157953
BE,D,12 wk,inc infection,83,168317
BE,D,13 wk,inc infection,83,176726
BE,D,14 wk,inc infection,83,183172
BE,D,15 wk,inc infection,83,186358
BE,D,16 wk,inc infection,83,186743
BE,D,17 wk,inc infection,83,188783
BE,D,18 wk,inc infection,83,186565
BE,D,19 wk,inc infection,83,180547
BE,D,20 wk,inc infection,83,172301
BE,D,21 wk,inc infection,83,162503
BE,D,22 wk,inc infection,83,152765
BE,D,23 wk,inc infection,83,144350
BE,D,24 wk,inc infection,83,136839
BE,D,25 wk,inc infection,83,131492
BE,D,26 wk,inc infection,83,126814
BE,D,27 wk,inc infection,83,124551
BE,D,28 wk,inc infection,83,122993
BE,D,29 wk,inc infection,83,121464
BE,D,30 wk,inc infection,83,122988
BE,D,31 wk,inc infection,83,125592
BE,D,32 wk,inc infection,83,128647
BE,D,33 wk,inc infection,83,133814
BE,D,34 wk,inc infection,83,139044
BE,D,35 wk,inc infection,83,143852
BE,D,36 wk,inc infection,83,147979
BE,D,37 wk,inc infection,83,152340
BE,D,38 wk,inc infection,83,153836
BE,D,39 wk,inc infection,83,154551
BE,D,40 wk,inc infection,83,154833
BE,D,41 wk,inc infection,83,154764
BE,D,42 wk,inc infection,83,153554
BE,D,43 wk,inc infection,83,152090
BE,D,44 wk,inc infection,83,150153
BE,D,45 wk,inc infection,83,147591
BE,D,46 wk,inc infection,83,145548
BE,D,47 wk,inc infection,83,143972
BE,D,48 wk,inc infection,83,142364
BE,D,49 wk,inc infection,83,141673
BE,D,50 wk,inc infection,83,141030
BE,D,51 wk,inc infection,83,140747
BE,D,52 wk,inc infection,83,142081
BE,D,1 wk,inc infection,84,194291
BE,D,2 wk,inc infection,84,209976
BE,D,3 wk,inc infection,84,223140
BE,D,4 wk,inc infection,84,237668
BE,D,5 wk,inc infection,84,245311
BE,D,6 wk,inc infection,84,246621
BE,D,7 wk,inc infection,84,256077
BE,D,8 wk,inc infection,84,275155
BE,D,9 wk,inc infection,84,291479
BE,D,10 wk,inc infection,84,299402
BE,D,11 wk,inc infection,84,293765
BE,D,12 wk,inc infection,84,284832
BE,D,13 wk,inc infection,84,269735
BE,D,14 wk,inc infection,84,255647
BE,D,15 wk,inc infection,84,244846
BE,D,16 wk,inc infection,84,230293
BE,D,17 wk,inc infection,84,222738
BE,D,18 wk,inc infection,84,215530
BE,D,19 wk,inc infection,84,207702
BE,D,20 wk,inc infection,84,203318
BE,D,21 wk,inc infection,84,200133
BE,D,22 wk,inc infection,84,198797
BE,D,23 wk,inc infection,84,198832
BE,D,24 wk,inc infection,84,199664
BE,D,25 wk,inc infection,84,201924
BE,D,26 wk,inc infection,84,205781
BE,D,27 wk,inc infection,84,211037
BE,D,28 wk,inc infection,84,214074
BE,D,29 wk,inc infection,84,216056
BE,D,30 wk,inc infection,84,218804
BE,D,31 wk,inc infection,84,217062
BE,D,32 wk,inc infection,84,216548
BE,D,33 wk,inc infection,84,215724
BE,D,34 wk,inc infection,84,217019
BE,D,35 wk,inc infection,84,215655
BE,D,36 wk,inc infection,84,216657
BE,D,37 wk,inc infection,84,217661
BE,D,38 wk,inc infection,84,216725
BE,D,39 wk,inc infection,84,218534
BE,D,40 wk,inc infection,84,219340
BE,D,41 wk,inc infection,84,220564
BE,D,42 wk,inc infection,84,221838
BE,D,43 wk,inc infection,84,221371
BE,D,44 wk,inc infection,84,222163
BE,D,45 wk,inc infection,84,224270
BE,D,46 wk,inc infection,84,221581
BE,D,47 wk,inc infection,84,219771
BE,D,48 wk,inc infection,84,218925
BE,D,49 wk,inc infection,84,218511
BE,D,50 wk,inc infection,84,218381
BE,D,51 wk,inc infection,84,219939
BE,D,52 wk,inc infection,84,221298
BE,D,1 wk,inc infection,85,167087
BE,D,2 wk,inc infection,85,176240
BE,D,3 wk,inc infection,85,187517
BE,D,4 wk,inc infection,85,198895
BE,D,5 wk,inc infection,85,206610
BE,D,6 wk,inc infection,85,211765
BE,D,7 wk,inc infection,85,268465
BE,D,8 wk,inc infection,85,321360
BE,D,9 wk,inc infection,85,311385
BE,D,10 wk,inc infection,85,268030
BE,D,11 wk,inc infection,85,222557
BE,D,12 wk,inc infection,85,191017
BE,D,13 wk,inc infection,85,174709
BE,D,14 wk,inc infection,85,168850
BE,D,15 wk,inc infection,85,169829
BE,D,16 wk,inc infection,85,142194
BE,D,17 wk,inc infection,85,121441
BE,D,18 wk,inc infection,85,115301
BE,D,19 wk,inc infection,85,119554
BE,D,20 wk,inc infection,85,134512
BE,D,21 wk,inc infection,85,158998
BE,D,22 wk,inc infection,85,188319
BE,D,23 wk,inc infection,85,217480
BE,D,24 wk,inc infection,85,236605
BE,D,25 wk,inc infection,85,239291
BE,D,26 wk,inc infection,85,231690
BE,D,27 wk,inc infection,85,216453
BE,D,28 wk,inc infection,85,200633
BE,D,29 wk,inc infection,85,186109
BE,D,30 wk,inc infection,85,176513
BE,D,31 wk,inc infection,85,171335
BE,D,32 wk,inc infection,85,171386
BE,D,33 wk,inc infection,85,176596
BE,D,34 wk,inc infection,85,182811
BE,D,35 wk,inc infection,85,192533
BE,D,36 wk,inc infection,85,201685
BE,D,37 wk,inc infection,85,206631
BE,D,38 wk,inc infection,85,208313
BE,D,39 wk,inc infection,85,209302
BE,D,40 wk,inc infection,85,204071
BE,D,41 wk,inc infection,85,199557
BE,D,42 wk,inc infection,85,195249
BE,D,43 wk,inc infection,85,192533
BE,D,44 wk,inc infection,85,191847
BE,D,45 wk,inc infection,85,193108
BE,D,46 wk,inc infection,85,194356
BE,D,47 wk,inc infection,85,196527
BE,D,48 wk,inc infection,85,197915
BE,D,49 wk,inc infection,85,197394
BE,D,50 wk,inc infection,85,200736
BE,D,51 wk,inc infection,85,202297
BE,D,52 wk,inc infection,85,201761
BE,D,1 wk,inc infection,86,117520
BE,D,2 wk,inc infection,86,122726
BE,D,3 wk,inc infection,86,133272
BE,D,4 wk,inc infection,86,146533
BE,D,5 wk,inc infection,86,163302
BE,D,6 wk,inc infection,86,177089
BE,D,7 wk,inc infection,86,210926
BE,D,8 wk,inc infection,86,255037
BE,D,9 wk,inc infection,86,291129
BE,D,10 wk,inc infection,86,310278
BE,D,11 wk,inc infection,86,304071
BE,D,12 wk,inc infection,86,280854
BE,D,13 wk,inc infection,86,252123
BE,D,14 wk,inc infection,86,222471
BE,D,15 wk,inc infection,86,197225
BE,D,16 wk,inc infection,86,154135
BE,D,17 wk,inc infection,86,125084
BE,D,18 wk,inc infection,86,108249
BE,D,19 wk,inc infection,86,100345
BE,D,20 wk,inc infection,86,96735
BE,D,21 wk,inc infection,86,100841
BE,D,22 wk,inc infection,86,110569
BE,D,23 wk,inc infection,86,124891
BE,D,24 wk,inc infection,86,144181
BE,D,25 wk,inc infection,86,163380
BE,D,26 wk,inc infection,86,182510
BE,D,27 wk,inc infection,86,196821
BE,D,28 wk,inc infection,86,201986
BE,D,29 wk,inc infection,86,200950
BE,D,30 wk,inc infection,86,192366
BE,D,31 wk,inc infection,86,181560
BE,D,32 wk,inc infection,86,169800
BE,D,33 wk,inc infection,86,159929
BE,D,34 wk,inc infection,86,153576
BE,D,35 wk,inc infection,86,150784
BE,D,36 wk,inc infection,86,150216
BE,D,37 wk,inc infection,86,152326
BE,D,38 wk,inc infection,86,156321
BE,D,39 wk,inc infection,86,160142
BE,D,40 wk,inc infection,86,165567
BE,D,41 wk,inc infection,86,171234
BE,D,42 wk,inc infection,86,174844
BE,D,43 wk,inc infection,86,177143
BE,D,44 wk,inc infection,86,177517
BE,D,45 wk,inc infection,86,177741
BE,D,46 wk,inc infection,86,176991
BE,D,47 wk,inc infection,86,176925
BE,D,48 wk,inc infection,86,173451
BE,D,49 wk,inc infection,86,171854
BE,D,50 wk,inc infection,86,169302
BE,D,51 wk,inc infection,86,168743
BE,D,52 wk,inc infection,86,167872
BE,D,1 wk,inc infection,87,110280
BE,D,2 wk,inc infection,87,110402
BE,D,3 wk,inc infection,87,113984
BE,D,4 wk,inc infection,87,118593
BE,D,5 wk,inc infection,87,125907
BE,D,6 wk,inc infection,87,135212
BE,D,7 wk,inc infection,87,147390
BE,D,8 wk,inc infection,87,169210
BE,D,9 wk,inc infection,87,195564
BE,D,10 wk,inc infection,87,222312
BE,D,11 wk,inc infection,87,244130
BE,D,12 wk,inc infection,87,259051
BE,D,13 wk,inc infection,87,264062
BE,D,14 wk,inc infection,87,260951
BE,D,15 wk,inc infection,87,246652
BE,D,16 wk,inc infection,87,208856
BE,D,17 wk,inc infection,87,179403
BE,D,18 wk,inc infection,87,155286
BE,D,19 wk,inc infection,87,138062
BE,D,20 wk,inc infection,87,125947
BE,D,21 wk,inc infection,87,118631
BE,D,22 wk,inc infection,87,113913
BE,D,23 wk,inc infection,87,111699
BE,D,24 wk,inc infection,87,114055
BE,D,25 wk,inc infection,87,117414
BE,D,26 wk,inc infection,87,123906
BE,D,27 wk,inc infection,87,131323
BE,D,28 wk,inc infection,87,138761
BE,D,29 wk,inc infection,87,148461
BE,D,30 wk,inc infection,87,155949
BE,D,31 wk,inc infection,87,162975
BE,D,32 wk,inc infection,87,168006
BE,D,33 wk,inc infection,87,170624
BE,D,34 wk,inc infection,87,169553
BE,D,35 wk,inc infection,87,167734
BE,D,36 wk,inc infection,87,165252
BE,D,37 wk,inc infection,87,160839
BE,D,38 wk,inc infection,87,157389
BE,D,39 wk,inc infection,87,152972
BE,D,40 wk,inc infection,87,150543
BE,D,41 wk,inc infection,87,148244
BE,D,42 wk,inc infection,87,146962
BE,D,43 wk,inc infection,87,147823
BE,D,44 wk,inc infection,87,149018
BE,D,45 wk,inc infection,87,149054
BE,D,46 wk,inc infection,87,151601
BE,D,47 wk,inc infection,87,153410
BE,D,48 wk,inc infection,87,154781
BE,D,49 wk,inc infection,87,156260
BE,D,50 wk,inc infection,87,156974
BE,D,51 wk,inc infection,87,156577
BE,D,52 wk,inc infection,87,157332
BE,D,1 wk,inc infection,88,179369
BE,D,2 wk,inc infection,88,195038
BE,D,3 wk,inc infection,88,213427
BE,D,4 wk,inc infection,88,230479
BE,D,5 wk,inc infection,88,243752
BE,D,6 wk,inc infection,88,251209
BE,D,7 wk,inc infection,88,253202
BE,D,8 wk,inc infection,88,255422
BE,D,9 wk,inc infection,88,255919
BE,D,10 wk,inc infection,88,254499
BE,D,11 wk,inc infection,88,250647
BE,D,12 wk,inc infection,88,243867
BE,D,13 wk,inc infection,88,236256
BE,D,14 wk,inc infection,88,226723
BE,D,15 wk,inc infection,88,222355
BE,D,16 wk,inc infection,88,214197
BE,D,17 wk,inc infection,88,210722
BE,D,18 wk,inc infection,88,207984
BE,D,19 wk,inc infection,88,205830
BE,D,20 wk,inc infection,88,206317
BE,D,21 wk,inc infection,88,205932
BE,D,22 wk,inc infection,88,206578
BE,D,23 wk,inc infection,88,207922
BE,D,24 wk,inc infection,88,208106
BE,D,25 wk,inc infection,88,208382
BE,D,26 wk,inc infection,88,209289
BE,D,27 wk,inc infection,88,209506
BE,D,28 wk,inc infection,88,208165
BE,D,29 wk,inc infection,88,207015
BE,D,30 wk,inc infection,88,208380
BE,D,31 wk,inc infection,88,209164
BE,D,32 wk,inc infection,88,209852
BE,D,33 wk,inc infection,88,211363
BE,D,34 wk,inc infection,88,212050
BE,D,35 wk,inc infection,88,211925
BE,D,36 wk,inc infection,88,212399
BE,D,37 wk,inc infection,88,212808
BE,D,38 wk,inc infection,88,213348
BE,D,39 wk,inc infection,88,213485
BE,D,40 wk,inc infection,88,213688
BE,D,41 wk,inc infection,88,213243
BE,D,42 wk,inc infection,88,214139
BE,D,43 wk,inc infection,88,214110
BE,D,44 wk,inc infection,88,214273
BE,D,45 wk,inc infection,88,216345
BE,D,46 wk,inc infection,88,215610
BE,D,47 wk,inc infection,88,215730
BE,D,48 wk,inc infection,88,216150
BE,D,49 wk,inc infection,88,215576
BE,D,50 wk,inc infection,88,214591
BE,D,51 wk,inc infection,88,212645
BE,D,52 wk,inc infection,88,211374
BE,D,1 wk,inc infection,89,143393
BE,D,2 wk,inc infection,89,148719
BE,D,3 wk,inc infection,89,157035
BE,D,4 wk,inc infection,89,164398
BE,D,5 wk,inc infection,89,173245
BE,D,6 wk,inc infection,89,180443
BE,D,7 wk,inc infection,89,188837
BE,D,8 wk,inc infection,89,197855
BE,D,9 wk,inc infection,89,205641
BE,D,10 wk,inc infection,89,210862
BE,D,11 wk,inc infection,89,213108
BE,D,12 wk,inc infection,89,212861
BE,D,13 wk,inc infection,89,209167
BE,D,14 wk,inc infection,89,205319
BE,D,15 wk,inc infection,89,198533
BE,D,16 wk,inc infection,89,183714
BE,D,17 wk,inc infection,89,171951
BE,D,18 wk,inc infection,89,163705
BE,D,19 wk,inc infection,89,159924
BE,D,20 wk,inc infection,89,160132
BE,D,21 wk,inc infection,89,161883
BE,D,22 wk,inc infection,89,165700
BE,D,23 wk,inc infection,89,170903
BE,D,24 wk,inc infection,89,175806
BE,D,25 wk,inc infection,89,178760
BE,D,26 wk,inc infection,89,180907
BE,D,27 wk,inc infection,89,179616
BE,D,28 wk,inc infection,89,178020
BE,D,29 wk,inc infection,89,176856
BE,D,30 wk,inc infection,89,174567
BE,D,31 wk,inc infection,89,175134
BE,D,32 wk,inc infection,89,173871
BE,D,33 wk,inc infection,89,174113
BE,D,34 wk,inc infection,89,174079
BE,D,35 wk,inc infection,89,174134
BE,D,36 wk,inc infection,89,175065
BE,D,37 wk,inc infection,89,176555
BE,D,38 wk,inc infection,89,178105
BE,D,39 wk,inc infection,89,178049
BE,D,40 wk,inc infection,89,178488
BE,D,41 wk,inc infection,89,179084
BE,D,42 wk,inc infection,89,179514
BE,D,43 wk,inc infection,89,181111
BE,D,44 wk,inc infection,89,180145
BE,D,45 wk,inc infection,89,180279
BE,D,46 wk,inc infection,89,180104
BE,D,47 wk,inc infection,89,179463
BE,D,48 wk,inc infection,89,181049
BE,D,49 wk,inc infection,89,180055
BE,D,50 wk,inc infection,89,179920
BE,D,51 wk,inc infection,89,179249
BE,D,52 wk,inc infection,89,180578
BE,D,1 wk,inc infection,90,173163
BE,D,2 wk,inc infection,90,183107
BE,D,3 wk,inc infection,90,194197
BE,D,4 wk,inc infection,90,204973
BE,D,5 wk,inc infection,90,212069
BE,D,6 wk,inc infection,90,216986
