location,scenario_id,horizon,target_variable,sample,value
BE,D,29 wk,inc infection,74,170990
BE,D,30 wk,inc infection,74,163079
BE,D,31 wk,inc infection,74,206154
BE,D,32 wk,inc infection,74,319488
BE,D,33 wk,inc infection,74,472521
BE,D,34 wk,inc infection,74,537658
BE,D,35 wk,inc infection,74,473745
BE,D,36 wk,inc infection,74,370253
BE,D,37 wk,inc infection,74,277160
BE,D,38 wk,inc infection,74,202783
BE,D,39 wk,inc infection,74,142864
BE,D,40 wk,inc infection,74,106480
BE,D,41 wk,inc infection,74,84295
BE,D,42 wk,inc infection,74,69290
BE,D,43 wk,inc infection,74,62946
BE,D,44 wk,inc infection,74,64398
BE,D,45 wk,inc infection,74,71139
BE,D,46 wk,inc infection,74,72632
BE,D,47 wk,inc infection,74,70769
BE,D,48 wk,inc infection,74,75242
BE,D,49 wk,inc infection,74,83155
BE,D,50 wk,inc infection,74,87299
BE,D,51 wk,inc infection,74,89048
BE,D,52 wk,inc infection,74,85800
BE,D,1 wk,inc infection,75,75316
BE,D,2 wk,inc infection,75,64756
BE,D,3 wk,inc infection,75,60955
BE,D,4 wk,inc infection,75,62269
BE,D,5 wk,inc infection,75,67272
BE,D,6 wk,inc infection,75,76212
BE,D,7 wk,inc infection,75,93883
BE,D,8 wk,inc infection,75,131702
BE,D,9 wk,inc infection,75,203515
BE,D,10 wk,inc infection,75,318880
BE,D,11 wk,inc infection,75,414112
BE,D,12 wk,inc infection,75,390101
BE,D,13 wk,inc infection,75,296532
BE,D,14 wk,inc infection,75,208431
BE,D,15 wk,inc infection,75,148515
BE,D,16 wk,inc infection,75,114296
BE,D,17 wk,inc infection,75,95569
BE,D,18 wk,inc infection,75,87112
BE,D,19 wk,inc infection,75,88054
BE,D,20 wk,inc infection,75,96731
BE,D,21 wk,inc infection,75,110598
BE,D,22 wk,inc infection,75,128936
BE,D,23 wk,inc infection,75,148110
BE,D,24 wk,inc infection,75,167422
BE,D,25 wk,inc infection,75,169589
BE,D,26 wk,inc infection,75,175737
BE,D,27 wk,inc infection,75,226164
BE,D,28 wk,inc infection,75,214353
BE,D,29 wk,inc infection,75,192327
BE,D,30 wk,inc infection,75,199159
BE,D,31 wk,inc infection,75,248692
BE,D,32 wk,inc infection,75,355777
BE,D,33 wk,inc infection,75,461307
BE,D,34 wk,inc infection,75,472564
BE,D,35 wk,inc infection,75,391490
BE,D,36 wk,inc infection,75,302994
BE,D,37 wk,inc infection,75,237255
BE,D,38 wk,inc infection,75,186554
BE,D,39 wk,inc infection,75,147373
BE,D,40 wk,inc infection,75,123525
BE,D,41 wk,inc infection,75,109054
BE,D,42 wk,inc infection,75,88996
BE,D,43 wk,inc infection,75,76233
BE,D,44 wk,inc infection,75,75272
BE,D,45 wk,inc infection,75,81933
BE,D,46 wk,inc infection,75,86266
BE,D,47 wk,inc infection,75,87336
BE,D,48 wk,inc infection,75,93779
BE,D,49 wk,inc infection,75,104082
BE,D,50 wk,inc infection,75,103344
BE,D,51 wk,inc infection,75,92940
BE,D,52 wk,inc infection,75,78343
BE,D,1 wk,inc infection,76,91713
BE,D,2 wk,inc infection,76,74417
BE,D,3 wk,inc infection,76,64417
BE,D,4 wk,inc infection,76,60280
BE,D,5 wk,inc infection,76,60629
BE,D,6 wk,inc infection,76,64668
BE,D,7 wk,inc infection,76,77568
BE,D,8 wk,inc infection,76,102386
BE,D,9 wk,inc infection,76,151415
BE,D,10 wk,inc infection,76,239939
BE,D,11 wk,inc infection,76,343931
BE,D,12 wk,inc infection,76,391580
BE,D,13 wk,inc infection,76,355644
BE,D,14 wk,inc infection,76,280977
BE,D,15 wk,inc infection,76,208667
BE,D,16 wk,inc infection,76,155896
BE,D,17 wk,inc infection,76,121474
BE,D,18 wk,inc infection,76,100327
BE,D,19 wk,inc infection,76,88056
BE,D,20 wk,inc infection,76,82661
BE,D,21 wk,inc infection,76,84213
BE,D,22 wk,inc infection,76,90821
BE,D,23 wk,inc infection,76,101693
BE,D,24 wk,inc infection,76,138183
BE,D,25 wk,inc infection,76,313684
BE,D,26 wk,inc infection,76,285913
BE,D,27 wk,inc infection,76,244318
BE,D,28 wk,inc infection,76,253826
BE,D,29 wk,inc infection,76,242986
BE,D,30 wk,inc infection,76,235130
BE,D,31 wk,inc infection,76,251461
BE,D,32 wk,inc infection,76,300332
BE,D,33 wk,inc infection,76,319775
BE,D,34 wk,inc infection,76,352032
BE,D,35 wk,inc infection,76,339159
BE,D,36 wk,inc infection,76,293123
BE,D,37 wk,inc infection,76,245875
BE,D,38 wk,inc infection,76,196410
BE,D,39 wk,inc infection,76,146579
BE,D,40 wk,inc infection,76,112503
BE,D,41 wk,inc infection,76,90762
BE,D,42 wk,inc infection,76,73532
BE,D,43 wk,inc infection,76,64739
BE,D,44 wk,inc infection,76,64454
BE,D,45 wk,inc infection,76,71231
BE,D,46 wk,inc infection,76,76098
BE,D,47 wk,inc infection,76,78602
BE,D,48 wk,inc infection,76,87325
BE,D,49 wk,inc infection,76,99707
BE,D,50 wk,inc infection,76,105903
BE,D,51 wk,inc infection,76,103554
BE,D,52 wk,inc infection,76,92168
BE,D,1 wk,inc infection,77,76166
BE,D,2 wk,inc infection,77,67254
BE,D,3 wk,inc infection,77,65850
BE,D,4 wk,inc infection,77,69544
BE,D,5 wk,inc infection,77,74375
BE,D,6 wk,inc infection,77,79332
BE,D,7 wk,inc infection,77,88087
BE,D,8 wk,inc infection,77,109852
BE,D,9 wk,inc infection,77,151630
BE,D,10 wk,inc infection,77,220597
BE,D,11 wk,inc infection,77,302763
BE,D,12 wk,inc infection,77,350391
BE,D,13 wk,inc infection,77,341320
BE,D,14 wk,inc infection,77,294082
BE,D,15 wk,inc infection,77,237451
BE,D,16 wk,inc infection,77,188647
BE,D,17 wk,inc infection,77,153188
BE,D,18 wk,inc infection,77,129635
BE,D,19 wk,inc infection,77,114968
BE,D,20 wk,inc infection,77,106991
BE,D,21 wk,inc infection,77,105982
BE,D,22 wk,inc infection,77,109178
BE,D,23 wk,inc infection,77,116217
BE,D,24 wk,inc infection,77,143741
BE,D,25 wk,inc infection,77,209905
BE,D,26 wk,inc infection,77,247993
BE,D,27 wk,inc infection,77,210729
BE,D,28 wk,inc infection,77,176693
BE,D,29 wk,inc infection,77,164178
BE,D,30 wk,inc infection,77,170815
BE,D,31 wk,inc infection,77,246927
BE,D,32 wk,inc infection,77,432726
BE,D,33 wk,inc infection,77,570732
BE,D,34 wk,inc infection,77,548820
BE,D,35 wk,inc infection,77,430533
BE,D,36 wk,inc infection,77,326484
BE,D,37 wk,inc infection,77,252610
BE,D,38 wk,inc infection,77,196473
BE,D,39 wk,inc infection,77,148253
BE,D,40 wk,inc infection,77,117191
BE,D,41 wk,inc infection,77,99092
BE,D,42 wk,inc infection,77,81253
BE,D,43 wk,inc infection,77,72206
BE,D,44 wk,inc infection,77,74761
BE,D,45 wk,inc infection,77,83701
BE,D,46 wk,inc infection,77,82725
BE,D,47 wk,inc infection,77,77805
BE,D,48 wk,inc infection,77,80023
BE,D,49 wk,inc infection,77,89897
BE,D,50 wk,inc infection,77,116855
BE,D,51 wk,inc infection,77,111102
BE,D,52 wk,inc infection,77,82053
BE,D,1 wk,inc infection,78,82744
BE,D,2 wk,inc infection,78,77294
BE,D,3 wk,inc infection,78,78286
BE,D,4 wk,inc infection,78,80620
BE,D,5 wk,inc infection,78,84662
BE,D,6 wk,inc infection,78,86685
BE,D,7 wk,inc infection,78,90761
BE,D,8 wk,inc infection,78,101770
BE,D,9 wk,inc infection,78,122363
BE,D,10 wk,inc infection,78,154627
BE,D,11 wk,inc infection,78,195386
BE,D,12 wk,inc infection,78,231227
BE,D,13 wk,inc infection,78,251420
BE,D,14 wk,inc infection,78,252431
BE,D,15 wk,inc infection,78,238497
BE,D,16 wk,inc infection,78,216056
BE,D,17 wk,inc infection,78,190276
BE,D,18 wk,inc infection,78,169377
BE,D,19 wk,inc infection,78,151921
BE,D,20 wk,inc infection,78,138901
BE,D,21 wk,inc infection,78,128542
BE,D,22 wk,inc infection,78,122618
BE,D,23 wk,inc infection,78,121352
BE,D,24 wk,inc infection,78,140847
BE,D,25 wk,inc infection,78,224935
BE,D,26 wk,inc infection,78,325759
BE,D,27 wk,inc infection,78,264083
BE,D,28 wk,inc infection,78,181305
BE,D,29 wk,inc infection,78,160375
BE,D,30 wk,inc infection,78,152378
BE,D,31 wk,inc infection,78,165594
BE,D,32 wk,inc infection,78,218103
BE,D,33 wk,inc infection,78,323856
BE,D,34 wk,inc infection,78,424561
BE,D,35 wk,inc infection,78,436504
BE,D,36 wk,inc infection,78,393339
BE,D,37 wk,inc infection,78,332946
BE,D,38 wk,inc infection,78,258671
BE,D,39 wk,inc infection,78,180385
BE,D,40 wk,inc infection,78,130552
BE,D,41 wk,inc infection,78,101137
BE,D,42 wk,inc infection,78,77558
BE,D,43 wk,inc infection,78,65747
BE,D,44 wk,inc infection,78,65013
BE,D,45 wk,inc infection,78,70676
BE,D,46 wk,inc infection,78,72640
BE,D,47 wk,inc infection,78,75514
BE,D,48 wk,inc infection,78,81697
BE,D,49 wk,inc infection,78,95798
BE,D,50 wk,inc infection,78,120554
BE,D,51 wk,inc infection,78,106216
BE,D,52 wk,inc infection,78,79704
BE,D,1 wk,inc infection,79,96159
BE,D,2 wk,inc infection,79,84841
BE,D,3 wk,inc infection,79,80283
BE,D,4 wk,inc infection,79,81109
BE,D,5 wk,inc infection,79,86536
BE,D,6 wk,inc infection,79,93884
BE,D,7 wk,inc infection,79,104756
BE,D,8 wk,inc infection,79,124445
BE,D,9 wk,inc infection,79,159936
BE,D,10 wk,inc infection,79,213782
BE,D,11 wk,inc infection,79,274399
BE,D,12 wk,inc infection,79,297018
BE,D,13 wk,inc infection,79,275325
BE,D,14 wk,inc infection,79,228364
BE,D,15 wk,inc infection,79,182545
BE,D,16 wk,inc infection,79,148492
BE,D,17 wk,inc infection,79,123424
BE,D,18 wk,inc infection,79,108255
BE,D,19 wk,inc infection,79,102491
BE,D,20 wk,inc infection,79,102325
BE,D,21 wk,inc infection,79,105629
BE,D,22 wk,inc infection,79,114126
BE,D,23 wk,inc infection,79,124559
BE,D,24 wk,inc infection,79,151235
BE,D,25 wk,inc infection,79,295495
BE,D,26 wk,inc infection,79,300527
BE,D,27 wk,inc infection,79,262165
BE,D,28 wk,inc infection,79,251849
BE,D,29 wk,inc infection,79,231344
BE,D,30 wk,inc infection,79,223166
BE,D,31 wk,inc infection,79,206847
BE,D,32 wk,inc infection,79,219580
BE,D,33 wk,inc infection,79,247938
BE,D,34 wk,inc infection,79,300637
BE,D,35 wk,inc infection,79,332535
BE,D,36 wk,inc infection,79,331569
BE,D,37 wk,inc infection,79,304515
BE,D,38 wk,inc infection,79,254463
BE,D,39 wk,inc infection,79,180617
BE,D,40 wk,inc infection,79,126107
BE,D,41 wk,inc infection,79,91801
BE,D,42 wk,inc infection,79,68581
BE,D,43 wk,inc infection,79,58692
BE,D,44 wk,inc infection,79,57629
BE,D,45 wk,inc infection,79,65676
BE,D,46 wk,inc infection,79,72812
BE,D,47 wk,inc infection,79,79496
BE,D,48 wk,inc infection,79,92356
BE,D,49 wk,inc infection,79,108734
BE,D,50 wk,inc infection,79,122766
BE,D,51 wk,inc infection,79,117004
BE,D,52 wk,inc infection,79,97955
BE,D,1 wk,inc infection,80,86362
BE,D,2 wk,inc infection,80,77627
BE,D,3 wk,inc infection,80,77029
BE,D,4 wk,inc infection,80,81453
BE,D,5 wk,inc infection,80,90673
BE,D,6 wk,inc infection,80,101843
BE,D,7 wk,inc infection,80,116086
BE,D,8 wk,inc infection,80,141215
BE,D,9 wk,inc infection,80,184525
BE,D,10 wk,inc infection,80,246390
BE,D,11 wk,inc infection,80,299610
BE,D,12 wk,inc infection,80,293670
BE,D,13 wk,inc infection,80,245988
BE,D,14 wk,inc infection,80,189776
BE,D,15 wk,inc infection,80,147672
BE,D,16 wk,inc infection,80,121306
BE,D,17 wk,inc infection,80,106311
BE,D,18 wk,inc infection,80,100527
BE,D,19 wk,inc infection,80,102261
BE,D,20 wk,inc infection,80,110036
BE,D,21 wk,inc infection,80,122191
BE,D,22 wk,inc infection,80,136014
BE,D,23 wk,inc infection,80,146258
BE,D,24 wk,inc infection,80,153812
BE,D,25 wk,inc infection,80,140723
BE,D,26 wk,inc infection,80,138735
BE,D,27 wk,inc infection,80,181812
BE,D,28 wk,inc infection,80,210647
BE,D,29 wk,inc infection,80,178572
BE,D,30 wk,inc infection,80,159764
BE,D,31 wk,inc infection,80,179348
BE,D,32 wk,inc infection,80,263278
BE,D,33 wk,inc infection,80,353995
BE,D,34 wk,inc infection,80,433708
BE,D,35 wk,inc infection,80,414609
BE,D,36 wk,inc infection,80,340734
BE,D,37 wk,inc infection,80,264223
BE,D,38 wk,inc infection,80,201264
BE,D,39 wk,inc infection,80,148765
BE,D,40 wk,inc infection,80,110384
BE,D,41 wk,inc infection,80,87574
BE,D,42 wk,inc infection,80,70160
BE,D,43 wk,inc infection,80,63495
BE,D,44 wk,inc infection,80,67668
BE,D,45 wk,inc infection,80,82598
BE,D,46 wk,inc infection,80,92026
BE,D,47 wk,inc infection,80,93699
BE,D,48 wk,inc infection,80,101361
BE,D,49 wk,inc infection,80,113995
BE,D,50 wk,inc infection,80,129286
BE,D,51 wk,inc infection,80,125114
BE,D,52 wk,inc infection,80,101796
BE,D,1 wk,inc infection,81,82272
BE,D,2 wk,inc infection,81,72595
BE,D,3 wk,inc infection,81,70459
BE,D,4 wk,inc infection,81,72314
BE,D,5 wk,inc infection,81,76661
BE,D,6 wk,inc infection,81,82779
BE,D,7 wk,inc infection,81,90585
BE,D,8 wk,inc infection,81,104745
BE,D,9 wk,inc infection,81,129409
BE,D,10 wk,inc infection,81,168281
BE,D,11 wk,inc infection,81,217064
BE,D,12 wk,inc infection,81,251881
BE,D,13 wk,inc infection,81,263796
BE,D,14 wk,inc infection,81,250630
BE,D,15 wk,inc infection,81,221378
BE,D,16 wk,inc infection,81,189702
BE,D,17 wk,inc infection,81,162293
BE,D,18 wk,inc infection,81,139889
BE,D,19 wk,inc infection,81,122589
BE,D,20 wk,inc infection,81,111730
BE,D,21 wk,inc infection,81,106496
BE,D,22 wk,inc infection,81,104525
BE,D,23 wk,inc infection,81,106723
BE,D,24 wk,inc infection,81,121616
BE,D,25 wk,inc infection,81,181317
BE,D,26 wk,inc infection,81,264031
BE,D,27 wk,inc infection,81,238440
BE,D,28 wk,inc infection,81,177183
BE,D,29 wk,inc infection,81,145537
BE,D,30 wk,inc infection,81,129884
BE,D,31 wk,inc infection,81,150092
BE,D,32 wk,inc infection,81,209429
BE,D,33 wk,inc infection,81,321484
BE,D,34 wk,inc infection,81,441404
BE,D,35 wk,inc infection,81,478433
BE,D,36 wk,inc infection,81,442668
BE,D,37 wk,inc infection,81,372391
BE,D,38 wk,inc infection,81,271393
BE,D,39 wk,inc infection,81,180685
BE,D,40 wk,inc infection,81,127645
BE,D,41 wk,inc infection,81,94311
BE,D,42 wk,inc infection,81,67094
BE,D,43 wk,inc infection,81,53552
BE,D,44 wk,inc infection,81,50044
BE,D,45 wk,inc infection,81,53169
BE,D,46 wk,inc infection,81,57738
BE,D,47 wk,inc infection,81,66025
BE,D,48 wk,inc infection,81,79002
BE,D,49 wk,inc infection,81,95671
BE,D,50 wk,inc infection,81,116289
BE,D,51 wk,inc infection,81,114027
BE,D,52 wk,inc infection,81,93284
BE,D,1 wk,inc infection,82,87231
BE,D,2 wk,inc infection,82,72589
BE,D,3 wk,inc infection,82,64816
BE,D,4 wk,inc infection,82,60876
BE,D,5 wk,inc infection,82,60647
BE,D,6 wk,inc infection,82,63057
BE,D,7 wk,inc infection,82,75077
BE,D,8 wk,inc infection,82,106353
BE,D,9 wk,inc infection,82,175539
BE,D,10 wk,inc infection,82,307261
BE,D,11 wk,inc infection,82,457357
BE,D,12 wk,inc infection,82,483751
BE,D,13 wk,inc infection,82,392311
BE,D,14 wk,inc infection,82,279725
BE,D,15 wk,inc infection,82,196096
BE,D,16 wk,inc infection,82,141391
BE,D,17 wk,inc infection,82,108966
BE,D,18 wk,inc infection,82,91047
BE,D,19 wk,inc infection,82,82444
BE,D,20 wk,inc infection,82,80592
BE,D,21 wk,inc infection,82,85548
BE,D,22 wk,inc infection,82,94875
BE,D,23 wk,inc infection,82,111819
BE,D,24 wk,inc infection,82,141069
BE,D,25 wk,inc infection,82,200882
BE,D,26 wk,inc infection,82,231218
BE,D,27 wk,inc infection,82,221452
BE,D,28 wk,inc infection,82,195596
BE,D,29 wk,inc infection,82,179874
BE,D,30 wk,inc infection,82,179359
BE,D,31 wk,inc infection,82,222910
BE,D,32 wk,inc infection,82,326534
BE,D,33 wk,inc infection,82,414231
BE,D,34 wk,inc infection,82,447732
BE,D,35 wk,inc infection,82,396099
BE,D,36 wk,inc infection,82,316672
BE,D,37 wk,inc infection,82,248828
BE,D,38 wk,inc infection,82,196934
BE,D,39 wk,inc infection,82,149116
BE,D,40 wk,inc infection,82,118440
BE,D,41 wk,inc infection,82,98321
BE,D,42 wk,inc infection,82,80574
BE,D,43 wk,inc infection,82,72058
BE,D,44 wk,inc infection,82,71167
BE,D,45 wk,inc infection,82,75649
BE,D,46 wk,inc infection,82,77789
BE,D,47 wk,inc infection,82,80784
BE,D,48 wk,inc infection,82,89596
BE,D,49 wk,inc infection,82,99628
BE,D,50 wk,inc infection,82,93739
BE,D,51 wk,inc infection,82,81911
BE,D,52 wk,inc infection,82,72047
BE,D,1 wk,inc infection,83,82093
BE,D,2 wk,inc infection,83,69398
BE,D,3 wk,inc infection,83,60540
BE,D,4 wk,inc infection,83,54249
BE,D,5 wk,inc infection,83,50022
BE,D,6 wk,inc infection,83,48451
BE,D,7 wk,inc infection,83,53595
BE,D,8 wk,inc infection,83,69055
BE,D,9 wk,inc infection,83,103378
BE,D,10 wk,inc infection,83,173199
BE,D,11 wk,inc infection,83,282449
BE,D,12 wk,inc infection,83,384736
BE,D,13 wk,inc infection,83,422612
BE,D,14 wk,inc infection,83,384589
BE,D,15 wk,inc infection,83,310691
BE,D,16 wk,inc infection,83,236267
BE,D,17 wk,inc infection,83,178229
BE,D,18 wk,inc infection,83,136993
BE,D,19 wk,inc infection,83,109003
BE,D,20 wk,inc infection,83,91175
BE,D,21 wk,inc infection,83,80956
BE,D,22 wk,inc infection,83,74600
BE,D,23 wk,inc infection,83,73363
BE,D,24 wk,inc infection,83,94719
BE,D,25 wk,inc infection,83,199425
BE,D,26 wk,inc infection,83,282381
BE,D,27 wk,inc infection,83,203952
BE,D,28 wk,inc infection,83,150039
BE,D,29 wk,inc infection,83,146125
BE,D,30 wk,inc infection,83,157914
BE,D,31 wk,inc infection,83,201746
BE,D,32 wk,inc infection,83,298088
BE,D,33 wk,inc infection,83,412160
BE,D,34 wk,inc infection,83,512021
BE,D,35 wk,inc infection,83,521513
BE,D,36 wk,inc infection,83,461654
BE,D,37 wk,inc infection,83,376601
BE,D,38 wk,inc infection,83,263619
BE,D,39 wk,inc infection,83,169135
BE,D,40 wk,inc infection,83,120486
BE,D,41 wk,inc infection,83,89118
BE,D,42 wk,inc infection,83,61707
BE,D,43 wk,inc infection,83,49175
BE,D,44 wk,inc infection,83,45296
BE,D,45 wk,inc infection,83,46118
BE,D,46 wk,inc infection,83,46837
BE,D,47 wk,inc infection,83,49593
BE,D,48 wk,inc infection,83,56209
BE,D,49 wk,inc infection,83,62567
BE,D,50 wk,inc infection,83,56794
BE,D,51 wk,inc infection,83,51540
BE,D,52 wk,inc infection,83,49486
BE,D,1 wk,inc infection,84,82772
BE,D,2 wk,inc infection,84,72562
BE,D,3 wk,inc infection,84,68525
BE,D,4 wk,inc infection,84,67661
BE,D,5 wk,inc infection,84,70756
BE,D,6 wk,inc infection,84,76548
BE,D,7 wk,inc infection,84,92063
BE,D,8 wk,inc infection,84,124603
BE,D,9 wk,inc infection,84,187936
BE,D,10 wk,inc infection,84,294951
BE,D,11 wk,inc infection,84,399337
BE,D,12 wk,inc infection,84,404582
BE,D,13 wk,inc infection,84,336016
BE,D,14 wk,inc infection,84,254548
BE,D,15 wk,inc infection,84,190941
BE,D,16 wk,inc infection,84,147201
BE,D,17 wk,inc infection,84,121253
BE,D,18 wk,inc infection,84,108259
BE,D,19 wk,inc infection,84,102016
BE,D,20 wk,inc infection,84,104132
BE,D,21 wk,inc infection,84,109605
BE,D,22 wk,inc infection,84,118669
BE,D,23 wk,inc infection,84,132370
BE,D,24 wk,inc infection,84,153429
BE,D,25 wk,inc infection,84,190771
BE,D,26 wk,inc infection,84,221921
BE,D,27 wk,inc infection,84,168318
BE,D,28 wk,inc infection,84,120476
BE,D,29 wk,inc infection,84,122794
BE,D,30 wk,inc infection,84,139407
BE,D,31 wk,inc infection,84,209072
BE,D,32 wk,inc infection,84,358251
BE,D,33 wk,inc infection,84,577623
BE,D,34 wk,inc infection,84,585585
BE,D,35 wk,inc infection,84,447961
BE,D,36 wk,inc infection,84,327662
BE,D,37 wk,inc infection,84,245672
BE,D,38 wk,inc infection,84,192527
BE,D,39 wk,inc infection,84,151630
BE,D,40 wk,inc infection,84,125471
BE,D,41 wk,inc infection,84,109128
BE,D,42 wk,inc infection,84,89079
BE,D,43 wk,inc infection,84,77118
BE,D,44 wk,inc infection,84,78032
BE,D,45 wk,inc infection,84,86077
BE,D,46 wk,inc infection,84,86810
BE,D,47 wk,inc infection,84,81289
BE,D,48 wk,inc infection,84,83712
BE,D,49 wk,inc infection,84,90791
BE,D,50 wk,inc infection,84,96293
BE,D,51 wk,inc infection,84,92185
BE,D,52 wk,inc infection,84,80227
BE,D,1 wk,inc infection,85,78980
BE,D,2 wk,inc infection,85,72422
BE,D,3 wk,inc infection,85,71888
BE,D,4 wk,inc infection,85,75947
BE,D,5 wk,inc infection,85,79538
BE,D,6 wk,inc infection,85,83524
BE,D,7 wk,inc infection,85,90004
BE,D,8 wk,inc infection,85,105504
BE,D,9 wk,inc infection,85,135045
BE,D,10 wk,inc infection,85,186986
BE,D,11 wk,inc infection,85,251461
BE,D,12 wk,inc infection,85,307507
BE,D,13 wk,inc infection,85,330750
BE,D,14 wk,inc infection,85,316155
BE,D,15 wk,inc infection,85,282174
BE,D,16 wk,inc infection,85,239644
BE,D,17 wk,inc infection,85,202569
BE,D,18 wk,inc infection,85,171668
BE,D,19 wk,inc infection,85,149040
BE,D,20 wk,inc infection,85,133945
BE,D,21 wk,inc infection,85,125512
BE,D,22 wk,inc infection,85,122719
BE,D,23 wk,inc infection,85,125119
BE,D,24 wk,inc infection,85,144882
BE,D,25 wk,inc infection,85,239013
BE,D,26 wk,inc infection,85,298398
BE,D,27 wk,inc infection,85,238641
BE,D,28 wk,inc infection,85,175098
BE,D,29 wk,inc infection,85,144298
BE,D,30 wk,inc infection,85,132907
BE,D,31 wk,inc infection,85,174634
BE,D,32 wk,inc infection,85,297430
BE,D,33 wk,inc infection,85,447258
BE,D,34 wk,inc infection,85,491498
BE,D,35 wk,inc infection,85,415829
BE,D,36 wk,inc infection,85,326593
BE,D,37 wk,inc infection,85,259874
BE,D,38 wk,inc infection,85,207736
BE,D,39 wk,inc infection,85,162001
BE,D,40 wk,inc infection,85,129700
BE,D,41 wk,inc infection,85,108884
BE,D,42 wk,inc infection,85,86367
BE,D,43 wk,inc infection,85,76080
BE,D,44 wk,inc infection,85,76793
BE,D,45 wk,inc infection,85,83688
BE,D,46 wk,inc infection,85,82346
BE,D,47 wk,inc infection,85,80463
BE,D,48 wk,inc infection,85,85192
BE,D,49 wk,inc infection,85,95803
BE,D,50 wk,inc infection,85,118408
BE,D,51 wk,inc infection,85,106100
BE,D,52 wk,inc infection,85,80745
BE,D,1 wk,inc infection,86,87246
BE,D,2 wk,inc infection,86,73012
BE,D,3 wk,inc infection,86,65751
BE,D,4 wk,inc infection,86,62449
BE,D,5 wk,inc infection,86,63293
BE,D,6 wk,inc infection,86,68441
BE,D,7 wk,inc infection,86,81568
BE,D,8 wk,inc infection,86,112227
BE,D,9 wk,inc infection,86,173274
BE,D,10 wk,inc infection,86,275716
BE,D,11 wk,inc infection,86,386485
BE,D,12 wk,inc infection,86,405031
BE,D,13 wk,inc infection,86,337742
BE,D,14 wk,inc infection,86,247497
BE,D,15 wk,inc infection,86,174660
BE,D,16 wk,inc infection,86,126844
BE,D,17 wk,inc infection,86,97643
BE,D,18 wk,inc infection,86,82100
BE,D,19 wk,inc infection,86,76842
BE,D,20 wk,inc infection,86,77300
BE,D,21 wk,inc infection,86,83388
BE,D,22 wk,inc infection,86,93997
BE,D,23 wk,inc infection,86,111033
BE,D,24 wk,inc infection,86,134314
BE,D,25 wk,inc infection,86,179786
BE,D,26 wk,inc infection,86,236864
BE,D,27 wk,inc infection,86,306703
BE,D,28 wk,inc infection,86,266755
BE,D,29 wk,inc infection,86,226259
BE,D,30 wk,inc infection,86,218444
BE,D,31 wk,inc infection,86,225028
BE,D,32 wk,inc infection,86,272646
BE,D,33 wk,inc infection,86,308217
BE,D,34 wk,inc infection,86,365288
BE,D,35 wk,inc infection,86,366527
BE,D,36 wk,inc infection,86,321238
BE,D,37 wk,inc infection,86,262867
BE,D,38 wk,inc infection,86,199993
BE,D,39 wk,inc infection,86,147084
BE,D,40 wk,inc infection,86,115887
BE,D,41 wk,inc infection,86,94129
BE,D,42 wk,inc infection,86,71033
BE,D,43 wk,inc infection,86,57761
BE,D,44 wk,inc infection,86,55043
BE,D,45 wk,inc infection,86,57361
BE,D,46 wk,inc infection,86,61742
BE,D,47 wk,inc infection,86,70208
BE,D,48 wk,inc infection,86,84871
BE,D,49 wk,inc infection,86,103705
BE,D,50 wk,inc infection,86,108828
BE,D,51 wk,inc infection,86,103202
BE,D,52 wk,inc infection,86,91865
BE,D,1 wk,inc infection,87,84966
BE,D,2 wk,inc infection,87,67899
BE,D,3 wk,inc infection,87,59345
BE,D,4 wk,inc infection,87,57415
BE,D,5 wk,inc infection,87,61744
BE,D,6 wk,inc infection,87,70949
BE,D,7 wk,inc infection,87,90385
BE,D,8 wk,inc infection,87,132007
BE,D,9 wk,inc infection,87,221713
BE,D,10 wk,inc infection,87,363593
BE,D,11 wk,inc infection,87,447464
BE,D,12 wk,inc infection,87,364207
BE,D,13 wk,inc infection,87,233498
BE,D,14 wk,inc infection,87,144364
BE,D,15 wk,inc infection,87,95869
BE,D,16 wk,inc infection,87,72137
BE,D,17 wk,inc infection,87,62369
BE,D,18 wk,inc infection,87,61989
BE,D,19 wk,inc infection,87,70269
BE,D,20 wk,inc infection,87,87033
BE,D,21 wk,inc infection,87,113531
BE,D,22 wk,inc infection,87,144529
BE,D,23 wk,inc infection,87,175086
BE,D,24 wk,inc infection,87,182563
BE,D,25 wk,inc infection,87,140631
BE,D,26 wk,inc infection,87,119729
BE,D,27 wk,inc infection,87,213405
BE,D,28 wk,inc infection,87,313077
BE,D,29 wk,inc infection,87,278881
BE,D,30 wk,inc infection,87,245374
BE,D,31 wk,inc infection,87,244854
BE,D,32 wk,inc infection,87,294963
BE,D,33 wk,inc infection,87,336515
BE,D,34 wk,inc infection,87,353871
BE,D,35 wk,inc infection,87,325036
BE,D,36 wk,inc infection,87,271570
BE,D,37 wk,inc infection,87,222127
BE,D,38 wk,inc infection,87,177592
BE,D,39 wk,inc infection,87,138953
BE,D,40 wk,inc infection,87,112605
BE,D,41 wk,inc infection,87,96554
BE,D,42 wk,inc infection,87,80716
BE,D,43 wk,inc infection,87,72876
BE,D,44 wk,inc infection,87,73315
BE,D,45 wk,inc infection,87,80060
BE,D,46 wk,inc infection,87,85717
BE,D,47 wk,inc infection,87,90557
BE,D,48 wk,inc infection,87,101368
BE,D,49 wk,inc infection,87,115755
BE,D,50 wk,inc infection,87,121353
