"scenario_id","horizon","location","sample","target_variable","value"
"C","20 wk","DE",5,"inc infection",2773787
"C","20 wk","DE",5,"inc dose",857697
"C","21 wk","DE",5,"inc infection",2194065
"C","21 wk","DE",5,"inc dose",857697
"C","22 wk","DE",5,"inc infection",1556115
"C","22 wk","DE",5,"inc dose",735169
"C","23 wk","DE",5,"inc infection",1144524
"C","23 wk","DE",5,"inc dose",0
"C","24 wk","DE",5,"inc infection",893056
"C","24 wk","DE",5,"inc dose",0
"C","25 wk","DE",5,"inc infection",713644
"C","25 wk","DE",5,"inc dose",0
"C","26 wk","DE",5,"inc infection",628851
"C","26 wk","DE",5,"inc dose",0
"C","27 wk","DE",5,"inc infection",593915
"C","27 wk","DE",5,"inc dose",0
"C","28 wk","DE",5,"inc infection",620481
"C","28 wk","DE",5,"inc dose",0
"C","29 wk","DE",5,"inc infection",668882
"C","29 wk","DE",5,"inc dose",0
"C","30 wk","DE",5,"inc infection",782789
"C","30 wk","DE",5,"inc dose",0
"C","31 wk","DE",5,"inc infection",985855
"C","31 wk","DE",5,"inc dose",0
"C","32 wk","DE",5,"inc infection",1361419
"C","32 wk","DE",5,"inc dose",0
"C","33 wk","DE",5,"inc infection",1957154
"C","33 wk","DE",5,"inc dose",0
"C","34 wk","DE",5,"inc infection",2666067
"C","34 wk","DE",5,"inc dose",0
"C","35 wk","DE",5,"inc infection",3345139
"C","35 wk","DE",5,"inc dose",0
"C","36 wk","DE",5,"inc infection",3460865
"C","36 wk","DE",5,"inc dose",0
"C","37 wk","DE",5,"inc infection",3347686
"C","37 wk","DE",5,"inc dose",0
"C","38 wk","DE",5,"inc infection",3571860
"C","38 wk","DE",5,"inc dose",0
"C","39 wk","DE",5,"inc infection",3409552
"C","39 wk","DE",5,"inc dose",0
"C","40 wk","DE",5,"inc infection",3035444
"C","40 wk","DE",5,"inc dose",0
"C","41 wk","DE",5,"inc infection",2650782
"C","41 wk","DE",5,"inc dose",0
"C","42 wk","DE",5,"inc infection",2130379
"C","42 wk","DE",5,"inc dose",0
"C","43 wk","DE",5,"inc infection",1717331
"C","43 wk","DE",5,"inc dose",0
"C","44 wk","DE",5,"inc infection",1326483
"C","44 wk","DE",5,"inc dose",0
"D","1 wk","DE",1,"inc infection",25474
"D","1 wk","DE",1,"inc dose",0
"D","2 wk","DE",1,"inc infection",41851
"D","2 wk","DE",1,"inc dose",0
"D","3 wk","DE",1,"inc infection",48401
"D","3 wk","DE",1,"inc dose",0
"D","4 wk","DE",1,"inc infection",45490
"D","4 wk","DE",1,"inc dose",712
"D","5 wk","DE",1,"inc infection",62230
"D","5 wk","DE",1,"inc dose",0
"D","6 wk","DE",1,"inc infection",73875
"D","6 wk","DE",1,"inc dose",0
"D","7 wk","DE",1,"inc infection",105536
"D","7 wk","DE",1,"inc dose",0
"D","8 wk","DE",1,"inc infection",156485
"D","8 wk","DE",1,"inc dose",0
"D","9 wk","DE",1,"inc infection",252923
"D","9 wk","DE",1,"inc dose",0
"D","10 wk","DE",1,"inc infection",421054
"D","10 wk","DE",1,"inc dose",1361045
"D","11 wk","DE",1,"inc infection",615386
"D","11 wk","DE",1,"inc dose",1587886
"D","12 wk","DE",1,"inc infection",1006235
"D","12 wk","DE",1,"inc dose",1587886
"D","13 wk","DE",1,"inc infection",2081614
"D","13 wk","DE",1,"inc dose",1587886
"D","14 wk","DE",1,"inc infection",4074067
"D","14 wk","DE",1,"inc dose",1587886
"D","15 wk","DE",1,"inc infection",5931144
"D","15 wk","DE",1,"inc dose",1587886
"D","16 wk","DE",1,"inc infection",6569820
"D","16 wk","DE",1,"inc dose",1587886
"D","17 wk","DE",1,"inc infection",5857632
"D","17 wk","DE",1,"inc dose",1587886
"D","18 wk","DE",1,"inc infection",4688726
"D","18 wk","DE",1,"inc dose",1587886
"D","19 wk","DE",1,"inc infection",3595879
"D","19 wk","DE",1,"inc dose",1587886
"D","20 wk","DE",1,"inc infection",2671162
"D","20 wk","DE",1,"inc dose",1587886
"D","21 wk","DE",1,"inc infection",1954242
"D","21 wk","DE",1,"inc dose",1587886
"D","22 wk","DE",1,"inc infection",1410548
"D","22 wk","DE",1,"inc dose",1361045
"D","23 wk","DE",1,"inc infection",992406
"D","23 wk","DE",1,"inc dose",0
"D","24 wk","DE",1,"inc infection",761681
"D","24 wk","DE",1,"inc dose",0
"D","25 wk","DE",1,"inc infection",651414
"D","25 wk","DE",1,"inc dose",0
"D","26 wk","DE",1,"inc infection",597190
"D","26 wk","DE",1,"inc dose",0
"D","27 wk","DE",1,"inc infection",559707
"D","27 wk","DE",1,"inc dose",0
"D","28 wk","DE",1,"inc infection",636130
"D","28 wk","DE",1,"inc dose",0
"D","29 wk","DE",1,"inc infection",666699
"D","29 wk","DE",1,"inc dose",0
"D","30 wk","DE",1,"inc infection",826823
"D","30 wk","DE",1,"inc dose",0
"D","31 wk","DE",1,"inc infection",1048085
"D","31 wk","DE",1,"inc dose",0
"D","32 wk","DE",1,"inc infection",1388349
"D","32 wk","DE",1,"inc dose",0
"D","33 wk","DE",1,"inc infection",1908025
"D","33 wk","DE",1,"inc dose",0
"D","34 wk","DE",1,"inc infection",2628947
"D","34 wk","DE",1,"inc dose",0
"D","35 wk","DE",1,"inc infection",3342227
"D","35 wk","DE",1,"inc dose",0
"D","36 wk","DE",1,"inc infection",3382986
"D","36 wk","DE",1,"inc dose",0
"D","37 wk","DE",1,"inc infection",3239602
"D","37 wk","DE",1,"inc dose",0
"D","38 wk","DE",1,"inc infection",3341500
"D","38 wk","DE",1,"inc dose",0
"D","39 wk","DE",1,"inc infection",3230868
"D","39 wk","DE",1,"inc dose",0
"D","40 wk","DE",1,"inc infection",2917171
"D","40 wk","DE",1,"inc dose",0
"D","41 wk","DE",1,"inc infection",2457542
"D","41 wk","DE",1,"inc dose",0
"D","42 wk","DE",1,"inc infection",1986267
"D","42 wk","DE",1,"inc dose",0
"D","43 wk","DE",1,"inc infection",1642364
"D","43 wk","DE",1,"inc dose",0
"D","44 wk","DE",1,"inc infection",1286816
"D","44 wk","DE",1,"inc dose",0
"D","1 wk","DE",2,"inc infection",26566
"D","1 wk","DE",2,"inc dose",0
"D","2 wk","DE",2,"inc infection",35300
"D","2 wk","DE",2,"inc dose",0
"D","3 wk","DE",2,"inc infection",40395
"D","3 wk","DE",2,"inc dose",0
"D","4 wk","DE",2,"inc infection",64050
"D","4 wk","DE",2,"inc dose",712
"D","5 wk","DE",2,"inc infection",73148
"D","5 wk","DE",2,"inc dose",0
"D","6 wk","DE",2,"inc infection",103717
"D","6 wk","DE",2,"inc dose",0
"D","7 wk","DE",2,"inc infection",167766
"D","7 wk","DE",2,"inc dose",0
"D","8 wk","DE",2,"inc dose",0
"D","8 wk","DE",2,"inc infection",217623
"D","9 wk","DE",2,"inc dose",0
"D","9 wk","DE",2,"inc infection",363555
"D","10 wk","DE",2,"inc dose",1361045
"D","10 wk","DE",2,"inc infection",596462
"D","11 wk","DE",2,"inc dose",1587886
"D","11 wk","DE",2,"inc infection",839924
"D","12 wk","DE",2,"inc dose",1587886
"D","12 wk","DE",2,"inc infection",1236231
"D","13 wk","DE",2,"inc dose",1587886
"D","13 wk","DE",2,"inc infection",2454630
"D","14 wk","DE",2,"inc dose",1587886
"D","14 wk","DE",2,"inc infection",4438350
"D","15 wk","DE",2,"inc dose",1587886
"D","15 wk","DE",2,"inc infection",6046142
"D","16 wk","DE",2,"inc dose",1587886
"D","16 wk","DE",2,"inc infection",6360203
"D","17 wk","DE",2,"inc dose",1587886
"D","17 wk","DE",2,"inc infection",5448224
"D","18 wk","DE",2,"inc dose",1587886
"D","18 wk","DE",2,"inc infection",4316073
"D","19 wk","DE",2,"inc dose",1587886
"D","19 wk","DE",2,"inc infection",3319664
"D","20 wk","DE",2,"inc dose",1587886
"D","20 wk","DE",2,"inc infection",2412052
"D","21 wk","DE",2,"inc dose",1587886
"D","21 wk","DE",2,"inc infection",1731524
"D","22 wk","DE",2,"inc dose",1361045
"D","22 wk","DE",2,"inc infection",1304648
"D","23 wk","DE",2,"inc dose",0
"D","23 wk","DE",2,"inc infection",930903
"D","24 wk","DE",2,"inc dose",0
"D","24 wk","DE",2,"inc infection",687806
"D","25 wk","DE",2,"inc dose",0
"D","25 wk","DE",2,"inc infection",576811
"D","26 wk","DE",2,"inc dose",0
"D","26 wk","DE",2,"inc infection",565165
"D","27 wk","DE",2,"inc dose",0
"D","27 wk","DE",2,"inc infection",561890
"D","28 wk","DE",2,"inc dose",0
"D","28 wk","DE",2,"inc infection",656145
"D","29 wk","DE",2,"inc dose",0
"D","29 wk","DE",2,"inc infection",723106
"D","30 wk","DE",2,"inc dose",0
"D","30 wk","DE",2,"inc infection",942549
"D","31 wk","DE",2,"inc dose",0
"D","31 wk","DE",2,"inc infection",1272987
"D","32 wk","DE",2,"inc dose",0
"D","32 wk","DE",2,"inc infection",1741714
"D","33 wk","DE",2,"inc dose",0
"D","33 wk","DE",2,"inc infection",2414599
"D","34 wk","DE",2,"inc dose",0
"D","34 wk","DE",2,"inc infection",3206850
"D","35 wk","DE",2,"inc dose",0
"D","35 wk","DE",2,"inc infection",3764737
"D","36 wk","DE",2,"inc dose",0
"D","36 wk","DE",2,"inc infection",3564582
"D","37 wk","DE",2,"inc dose",0
"D","37 wk","DE",2,"inc infection",3282181
"D","38 wk","DE",2,"inc dose",0
"D","38 wk","DE",2,"inc infection",3159904
"D","39 wk","DE",2,"inc dose",0
"D","39 wk","DE",2,"inc infection",2889513
"D","40 wk","DE",2,"inc dose",0
"D","40 wk","DE",2,"inc infection",2517588
"D","41 wk","DE",2,"inc dose",0
"D","41 wk","DE",2,"inc infection",2171138
"D","42 wk","DE",2,"inc dose",0
"D","42 wk","DE",2,"inc infection",1684215
"D","43 wk","DE",2,"inc dose",0
"D","43 wk","DE",2,"inc infection",1381071
"D","44 wk","DE",2,"inc dose",0
"D","44 wk","DE",2,"inc infection",1086297
"D","1 wk","DE",3,"inc dose",0
"D","1 wk","DE",3,"inc infection",22563
"D","2 wk","DE",3,"inc dose",0
"D","2 wk","DE",3,"inc infection",28022
"D","3 wk","DE",3,"inc dose",0
"D","3 wk","DE",3,"inc infection",31661
"D","4 wk","DE",3,"inc dose",712
"D","4 wk","DE",3,"inc infection",30933
"D","5 wk","DE",3,"inc dose",0
"D","5 wk","DE",3,"inc infection",40395
"D","6 wk","DE",3,"inc dose",0
"D","6 wk","DE",3,"inc infection",69872
"D","7 wk","DE",3,"inc dose",0
"D","7 wk","DE",3,"inc infection",90252
"D","8 wk","DE",3,"inc dose",0
"D","8 wk","DE",3,"inc infection",136833
"D","9 wk","DE",3,"inc dose",0
"D","9 wk","DE",3,"inc infection",219079
"D","10 wk","DE",3,"inc dose",1361045
"D","10 wk","DE",3,"inc infection",350454
"D","11 wk","DE",3,"inc dose",1587886
"D","11 wk","DE",3,"inc infection",463632
"D","12 wk","DE",3,"inc dose",1587886
"D","12 wk","DE",3,"inc infection",693265
"D","13 wk","DE",3,"inc dose",1587886
"D","13 wk","DE",3,"inc infection",1443665
"D","14 wk","DE",3,"inc dose",1587886
"D","14 wk","DE",3,"inc infection",2861855
"D","15 wk","DE",3,"inc dose",1587886
"D","15 wk","DE",3,"inc infection",4958026
"D","16 wk","DE",3,"inc dose",1587886
"D","16 wk","DE",3,"inc infection",6176061
"D","17 wk","DE",3,"inc dose",1587886
"D","17 wk","DE",3,"inc infection",6152770
"D","18 wk","DE",3,"inc dose",1587886
"D","18 wk","DE",3,"inc infection",5255347
"D","19 wk","DE",3,"inc dose",1587886
"D","19 wk","DE",3,"inc infection",4063514
"D","20 wk","DE",3,"inc dose",1587886
"D","20 wk","DE",3,"inc infection",2938278
"D","21 wk","DE",3,"inc dose",1587886
"D","21 wk","DE",3,"inc infection",2197340
"D","22 wk","DE",3,"inc dose",1361045
"D","22 wk","DE",3,"inc infection",1546290
"D","23 wk","DE",3,"inc dose",0
"D","23 wk","DE",3,"inc infection",1072832
"D","24 wk","DE",3,"inc dose",0
"D","24 wk","DE",3,"inc infection",815177
"D","25 wk","DE",3,"inc dose",0
"D","25 wk","DE",3,"inc infection",715464
"D","26 wk","DE",3,"inc dose",0
"D","26 wk","DE",3,"inc infection",592459
"D","27 wk","DE",3,"inc dose",0
"D","27 wk","DE",3,"inc infection",550973
"D","28 wk","DE",3,"inc dose",0
"D","28 wk","DE",3,"inc infection",608472
"D","29 wk","DE",3,"inc dose",0
"D","29 wk","DE",3,"inc infection",675069
"D","30 wk","DE",3,"inc dose",0
"D","30 wk","DE",3,"inc infection",821364
"D","31 wk","DE",3,"inc dose",0
"D","31 wk","DE",3,"inc infection",1062278
"D","32 wk","DE",3,"inc dose",0
"D","32 wk","DE",3,"inc infection",1458585
"D","33 wk","DE",3,"inc dose",0
"D","33 wk","DE",3,"inc infection",2155853
"D","34 wk","DE",3,"inc dose",0
"D","34 wk","DE",3,"inc infection",2981584
"D","35 wk","DE",3,"inc dose",0
"D","35 wk","DE",3,"inc infection",3592239
"D","36 wk","DE",3,"inc dose",0
"D","36 wk","DE",3,"inc infection",3520184
"D","37 wk","DE",3,"inc dose",0
"D","37 wk","DE",3,"inc infection",3391720
"D","38 wk","DE",3,"inc dose",0
"D","38 wk","DE",3,"inc infection",3342227
"D","39 wk","DE",3,"inc dose",0
"D","39 wk","DE",3,"inc infection",3100949
"D","40 wk","DE",3,"inc dose",0
"D","40 wk","DE",3,"inc infection",2762141
"D","41 wk","DE",3,"inc dose",0
"D","41 wk","DE",3,"inc infection",2399315
"D","42 wk","DE",3,"inc dose",0
"D","42 wk","DE",3,"inc infection",1958245
"D","43 wk","DE",3,"inc dose",0
"D","43 wk","DE",3,"inc infection",1569217
"D","44 wk","DE",3,"inc dose",0
"D","44 wk","DE",3,"inc infection",1218763
"D","1 wk","DE",4,"inc infection",26202
"D","1 wk","DE",4,"inc dose",0
"D","2 wk","DE",4,"inc infection",30933
"D","2 wk","DE",4,"inc dose",0
"D","3 wk","DE",4,"inc infection",33844
"D","3 wk","DE",4,"inc dose",0
"D","4 wk","DE",4,"inc infection",42942
"D","4 wk","DE",4,"inc dose",712
"D","5 wk","DE",4,"inc infection",49493
"D","5 wk","DE",4,"inc dose",0
"D","6 wk","DE",4,"inc infection",61866
"D","6 wk","DE",4,"inc dose",0
"D","7 wk","DE",4,"inc infection",88432
"D","7 wk","DE",4,"inc dose",0
"D","8 wk","DE",4,"inc infection",126280
"D","8 wk","DE",4,"inc dose",0
"D","9 wk","DE",4,"inc infection",168858
"D","9 wk","DE",4,"inc dose",0
"D","10 wk","DE",4,"inc infection",309695
"D","10 wk","DE",4,"inc dose",1361045
"D","11 wk","DE",4,"inc infection",406497
"D","11 wk","DE",4,"inc dose",1587886
"D","12 wk","DE",4,"inc infection",696176
"D","12 wk","DE",4,"inc dose",1587886
"D","13 wk","DE",4,"inc infection",1375976
"D","13 wk","DE",4,"inc dose",1587886
"D","14 wk","DE",4,"inc infection",2985951
"D","14 wk","DE",4,"inc dose",1587886
"D","15 wk","DE",4,"inc infection",4943469
"D","15 wk","DE",4,"inc dose",1587886
"D","16 wk","DE",4,"inc infection",6312166
"D","16 wk","DE",4,"inc dose",1587886
"D","17 wk","DE",4,"inc infection",6392592
"D","17 wk","DE",4,"inc dose",1587886
"D","18 wk","DE",4,"inc infection",5257894
"D","18 wk","DE",4,"inc dose",1587886
"D","19 wk","DE",4,"inc infection",4047501
"D","19 wk","DE",4,"inc dose",1587886
"D","20 wk","DE",4,"inc infection",2904070
"D","20 wk","DE",4,"inc dose",1587886
"D","21 wk","DE",4,"inc infection",2240646
"D","21 wk","DE",4,"inc dose",1587886
"D","22 wk","DE",4,"inc infection",1626352
"D","22 wk","DE",4,"inc dose",1361045
"D","23 wk","DE",4,"inc infection",1133970
"D","23 wk","DE",4,"inc dose",0
"D","24 wk","DE",4,"inc infection",860303
"D","24 wk","DE",4,"inc dose",0
"D","25 wk","DE",4,"inc infection",746761
"D","25 wk","DE",4,"inc dose",0
"D","26 wk","DE",4,"inc infection",703091
"D","26 wk","DE",4,"inc dose",0
"D","27 wk","DE",4,"inc infection",699815
"D","27 wk","DE",4,"inc dose",0
"D","28 wk","DE",4,"inc infection",755131
"D","28 wk","DE",4,"inc dose",0
"D","29 wk","DE",4,"inc infection",816997
"D","29 wk","DE",4,"inc dose",0
"D","30 wk","DE",4,"inc infection",952375
"D","30 wk","DE",4,"inc dose",0
"D","31 wk","DE",4,"inc infection",1184191
"D","31 wk","DE",4,"inc dose",0
"D","32 wk","DE",4,"inc infection",1498252
"D","32 wk","DE",4,"inc dose",0
"D","33 wk","DE",4,"inc infection",1883278
"D","33 wk","DE",4,"inc dose",0
"D","34 wk","DE",4,"inc infection",2429884
"D","34 wk","DE",4,"inc dose",0
"D","35 wk","DE",4,"inc infection",2908437
"D","35 wk","DE",4,"inc dose",0
"D","36 wk","DE",4,"inc infection",2988499
"D","36 wk","DE",4,"inc dose",0
"D","37 wk","DE",4,"inc infection",2808359
"D","37 wk","DE",4,"inc dose",0
"D","38 wk","DE",4,"inc infection",2943373
"D","38 wk","DE",4,"inc dose",0
"D","39 wk","DE",4,"inc infection",2981220
"D","39 wk","DE",4,"inc dose",0
"D","40 wk","DE",4,"inc infection",2746493
"D","40 wk","DE",4,"inc dose",0
"D","41 wk","DE",4,"inc infection",2525230
"D","41 wk","DE",4,"inc dose",0
"D","42 wk","DE",4,"inc infection",2153306
"D","42 wk","DE",4,"inc dose",0
"D","43 wk","DE",4,"inc infection",1876728
"D","43 wk","DE",4,"inc dose",0
"D","44 wk","DE",4,"inc infection",1494977
"D","44 wk","DE",4,"inc dose",0
"D","1 wk","DE",5,"inc infection",31297
"D","1 wk","DE",5,"inc dose",0
"D","2 wk","DE",5,"inc infection",38575
"D","2 wk","DE",5,"inc dose",0
"D","3 wk","DE",5,"inc infection",47309
"D","3 wk","DE",5,"inc dose",0
"D","4 wk","DE",5,"inc infection",60774
"D","4 wk","DE",5,"inc dose",712
"D","5 wk","DE",5,"inc infection",63322
"D","5 wk","DE",5,"inc dose",0
"D","6 wk","DE",5,"inc infection",94255
"D","6 wk","DE",5,"inc dose",0
"D","7 wk","DE",5,"inc infection",141564
"D","7 wk","DE",5,"inc dose",0
"D","8 wk","DE",5,"inc infection",230360
"D","8 wk","DE",5,"inc dose",0
"D","9 wk","DE",5,"inc infection",335533
"D","9 wk","DE",5,"inc dose",0
"D","10 wk","DE",5,"inc infection",563710
"D","10 wk","DE",5,"inc dose",1361045
"D","11 wk","DE",5,"inc infection",712916
"D","11 wk","DE",5,"inc dose",1587886
"D","12 wk","DE",5,"inc infection",1084113
"D","12 wk","DE",5,"inc dose",1587886
"D","13 wk","DE",5,"inc infection",2117278
"D","13 wk","DE",5,"inc dose",1587886
"D","14 wk","DE",5,"inc infection",3816413
"D","14 wk","DE",5,"inc dose",1587886
"D","15 wk","DE",5,"inc infection",5614171
"D","15 wk","DE",5,"inc dose",1587886
"D","16 wk","DE",5,"inc infection",6214272
"D","16 wk","DE",5,"inc dose",1587886
"D","17 wk","DE",5,"inc infection",5644012
"D","17 wk","DE",5,"inc dose",1587886
"D","18 wk","DE",5,"inc infection",4502763
"D","18 wk","DE",5,"inc dose",1587886
"D","19 wk","DE",5,"inc infection",3364063
"D","19 wk","DE",5,"inc dose",1587886
"D","20 wk","DE",5,"inc infection",2523411
"D","20 wk","DE",5,"inc dose",1587886
"D","21 wk","DE",5,"inc infection",1913120
"D","21 wk","DE",5,"inc dose",1587886
"D","22 wk","DE",5,"inc infection",1373792
"D","22 wk","DE",5,"inc dose",1361045
"D","23 wk","DE",5,"inc infection",986947
"D","23 wk","DE",5,"inc dose",0
"D","24 wk","DE",5,"inc infection",747125
"D","24 wk","DE",5,"inc dose",0
"D","25 wk","DE",5,"inc infection",650322
"D","25 wk","DE",5,"inc dose",0
"D","26 wk","DE",5,"inc infection",589912
"D","26 wk","DE",5,"inc dose",0
"D","27 wk","DE",5,"inc infection",614658
"D","27 wk","DE",5,"inc dose",0
"D","28 wk","DE",5,"inc infection",636130
"D","28 wk","DE",5,"inc dose",0
"D","29 wk","DE",5,"inc infection",697996
"D","29 wk","DE",5,"inc dose",0
"D","30 wk","DE",5,"inc infection",872677
"D","30 wk","DE",5,"inc dose",0
"D","31 wk","DE",5,"inc infection",1169270
"D","31 wk","DE",5,"inc dose",0
"D","32 wk","DE",5,"inc infection",1673297
"D","32 wk","DE",5,"inc dose",0
"D","33 wk","DE",5,"inc infection",2199523
"D","33 wk","DE",5,"inc dose",0
"D","34 wk","DE",5,"inc infection",2882962
"D","34 wk","DE",5,"inc dose",0
"D","35 wk","DE",5,"inc infection",3488523
"D","35 wk","DE",5,"inc dose",0
"D","36 wk","DE",5,"inc infection",3396451
"D","36 wk","DE",5,"inc dose",0
"D","37 wk","DE",5,"inc infection",3212672
"D","37 wk","DE",5,"inc dose",0
"D","38 wk","DE",5,"inc infection",3187198
"D","38 wk","DE",5,"inc dose",0
"D","39 wk","DE",5,"inc infection",3005239
"D","39 wk","DE",5,"inc dose",0
"D","40 wk","DE",5,"inc infection",2685355
"D","40 wk","DE",5,"inc dose",0
"D","41 wk","DE",5,"inc infection",2348730
"D","41 wk","DE",5,"inc dose",0
"D","42 wk","DE",5,"inc infection",1982992
"D","42 wk","DE",5,"inc dose",0
"D","43 wk","DE",5,"inc infection",1573947
"D","43 wk","DE",5,"inc dose",0
"D","44 wk","DE",5,"inc infection",1277718
"D","44 wk","DE",5,"inc dose",0
"E","1 wk","DE",1,"inc infection",26202
"E","1 wk","DE",1,"inc dose",0
"E","2 wk","DE",1,"inc infection",48765
"E","2 wk","DE",1,"inc dose",0
"E","3 wk","DE",1,"inc infection",74239
"E","3 wk","DE",1,"inc dose",0
"E","4 wk","DE",1,"inc infection",124824
"E","4 wk","DE",1,"inc dose",712
"E","5 wk","DE",1,"inc infection",225993
"E","5 wk","DE",1,"inc dose",0
"E","6 wk","DE",1,"inc infection",414139
"E","6 wk","DE",1,"inc dose",0
"E","7 wk","DE",1,"inc infection",792251
"E","7 wk","DE",1,"inc dose",0
"E","8 wk","DE",1,"inc infection",1541559
"E","8 wk","DE",1,"inc dose",0
"E","9 wk","DE",1,"inc infection",2914987
"E","9 wk","DE",1,"inc dose",0
"E","10 wk","DE",1,"inc infection",4713836
"E","10 wk","DE",1,"inc dose",0
"E","11 wk","DE",1,"inc infection",5730261
"E","11 wk","DE",1,"inc dose",0
"E","12 wk","DE",1,"inc infection",6670262
"E","12 wk","DE",1,"inc dose",0
"E","13 wk","DE",1,"inc infection",6988327
"E","13 wk","DE",1,"inc dose",0
"E","14 wk","DE",1,"inc infection",6306707
"E","14 wk","DE",1,"inc dose",0
"E","15 wk","DE",1,"inc infection",5415835
"E","15 wk","DE",1,"inc dose",0
"E","16 wk","DE",1,"inc infection",4459457
"E","16 wk","DE",1,"inc dose",0
"E","17 wk","DE",1,"inc infection",3531829
"E","17 wk","DE",1,"inc dose",0
"E","18 wk","DE",1,"inc infection",2758138
"E","18 wk","DE",1,"inc dose",0
"E","19 wk","DE",1,"inc infection",2387305
"E","19 wk","DE",1,"inc dose",0
"E","20 wk","DE",1,"inc infection",1996821
"E","20 wk","DE",1,"inc dose",0
"E","21 wk","DE",1,"inc infection",1675481
"E","21 wk","DE",1,"inc dose",0
"E","22 wk","DE",1,"inc infection",1400722
"E","22 wk","DE",1,"inc dose",0
"E","23 wk","DE",1,"inc infection",1128511
"E","23 wk","DE",1,"inc dose",0
"E","24 wk","DE",1,"inc infection",985127
"E","24 wk","DE",1,"inc dose",0
"E","25 wk","DE",1,"inc infection",1002232
"E","25 wk","DE",1,"inc dose",0
"E","26 wk","DE",1,"inc infection",1097214
"E","26 wk","DE",1,"inc dose",0
"E","27 wk","DE",1,"inc infection",1333033
"E","27 wk","DE",1,"inc dose",0
"E","28 wk","DE",1,"inc infection",1822868
"E","28 wk","DE",1,"inc dose",0
"E","29 wk","DE",1,"inc infection",2304696
"E","29 wk","DE",1,"inc dose",0
"E","30 wk","DE",1,"inc infection",3104953
"E","30 wk","DE",1,"inc dose",0
"E","31 wk","DE",1,"inc infection",4123560
"E","31 wk","DE",1,"inc dose",0
"E","32 wk","DE",1,"inc infection",4785528
"E","32 wk","DE",1,"inc dose",0
"E","33 wk","DE",1,"inc infection",5014797
"E","33 wk","DE",1,"inc dose",0
"E","34 wk","DE",1,"inc infection",4883786
"E","34 wk","DE",1,"inc dose",0
"E","35 wk","DE",1,"inc infection",4236011
"E","35 wk","DE",1,"inc dose",0
"E","36 wk","DE",1,"inc infection",3217039
"E","36 wk","DE",1,"inc dose",0
"E","37 wk","DE",1,"inc infection",2514313
"E","37 wk","DE",1,"inc dose",0
"E","38 wk","DE",1,"inc infection",2141296
"E","38 wk","DE",1,"inc dose",0
"E","39 wk","DE",1,"inc infection",1876728
"E","39 wk","DE",1,"inc dose",0
"E","40 wk","DE",1,"inc infection",1691129
"E","40 wk","DE",1,"inc dose",0
"E","41 wk","DE",1,"inc infection",1424013
"E","41 wk","DE",1,"inc dose",0
"E","42 wk","DE",1,"inc infection",1295186
"E","42 wk","DE",1,"inc dose",0
"E","43 wk","DE",1,"inc infection",1121597
"E","43 wk","DE",1,"inc dose",0
"E","44 wk","DE",1,"inc infection",935634
"E","44 wk","DE",1,"inc dose",0
"E","1 wk","DE",2,"inc infection",25838
"E","1 wk","DE",2,"inc dose",0
"E","2 wk","DE",2,"inc infection",42578
"E","2 wk","DE",2,"inc dose",0
"E","3 wk","DE",2,"inc infection",71328
"E","3 wk","DE",2,"inc dose",0
"E","4 wk","DE",2,"inc infection",127371
"E","4 wk","DE",2,"inc dose",712
"E","5 wk","DE",2,"inc infection",248920
"E","5 wk","DE",2,"inc dose",0
"E","6 wk","DE",2,"inc infection",468727
"E","6 wk","DE",2,"inc dose",0
"E","7 wk","DE",2,"inc infection",871585
"E","7 wk","DE",2,"inc dose",0
"E","8 wk","DE",2,"inc infection",1671478
"E","8 wk","DE",2,"inc dose",0
"E","9 wk","DE",2,"inc infection",2979765
"E","9 wk","DE",2,"inc dose",0
"E","10 wk","DE",2,"inc infection",4668346
"E","10 wk","DE",2,"inc dose",0
"E","11 wk","DE",2,"inc infection",5534108
"E","11 wk","DE",2,"inc dose",0
"E","12 wk","DE",2,"inc infection",6174241
"E","12 wk","DE",2,"inc dose",0
"E","13 wk","DE",2,"inc infection",6650246
"E","13 wk","DE",2,"inc dose",0
"E","14 wk","DE",2,"inc infection",6301976
"E","14 wk","DE",2,"inc dose",0
"E","15 wk","DE",2,"inc infection",5364886
"E","15 wk","DE",2,"inc dose",0
"E","16 wk","DE",2,"inc infection",4461277
"E","16 wk","DE",2,"inc dose",0
"E","17 wk","DE",2,"inc infection",3624992
"E","17 wk","DE",2,"inc dose",0
"E","18 wk","DE",2,"inc infection",3046726
"E","18 wk","DE",2,"inc dose",0
"E","19 wk","DE",2,"inc infection",2529961
"E","19 wk","DE",2,"inc dose",0
"E","20 wk","DE",2,"inc infection",2121645
"E","20 wk","DE",2,"inc dose",0
"E","21 wk","DE",2,"inc infection",1796666
"E","21 wk","DE",2,"inc dose",0
"E","22 wk","DE",2,"inc infection",1525182
"E","22 wk","DE",2,"inc dose",0
"E","23 wk","DE",2,"inc infection",1222766
"E","23 wk","DE",2,"inc dose",0
"E","24 wk","DE",2,"inc infection",1032437
"E","24 wk","DE",2,"inc dose",0
"E","25 wk","DE",2,"inc infection",1054636
"E","25 wk","DE",2,"inc dose",0
"E","26 wk","DE",2,"inc infection",1162720
"E","26 wk","DE",2,"inc dose",0
"E","27 wk","DE",2,"inc infection",1446212
"E","27 wk","DE",2,"inc dose",0
"E","28 wk","DE",2,"inc infection",1940049
"E","28 wk","DE",2,"inc dose",0
